topic_id,topic_category,debate_role,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
big_pharma,health,opponent,59.0,52.0,11.783766072743589,50.0,75.0,15,9.090909090909092,2.0,12.061961245622914,-5.0,25.0,11,37.06666666666667,36.0,5.364788195348664,30,46,15,29.866666666666667,32.0,6.585879555823165,19.5,40.0,15,0.9812657952069717,1.0,0.030137461694170344,0.9117647058823529,1.0,15,0.5107066666666668,0.6639,0.39749882204078235,-0.6597,0.8979,15,26.981300763270074,25.641025641025642,21.529333254194466,0.0,60.60606060606061,15,0.0,0.0,0.0,0.0,0.0,15,5.321329234372713,0.0,11.14104446107027,0.0,30.303030303030305,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,4.943766372387202,4.815232851971875,0.7202841254706875,4.009431141189201,6.731114259530456,15,-0.06666666666666667,-0.0,0.2581988897471611,-1.0,-0.0,15,-0.005321329234372713,0.0,0.011141044461070271,-0.030303030303030304,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.14028494300877334,0.14634146341463414,0.06990480385141745,0.0196078431372549,0.24,15,0.669507007112491,0.7286938095161666,0.11568261673479777,0.4423825956956505,0.7854868370046071,15,0.14028494300877334,0.14634146341463414,0.06990480385141745,0.0196078431372549,0.24,15,0.669507007112491,0.7286938095161666,0.11568261673479777,0.4423825956956505,0.7854868370046071,15,0.8597150569912266,0.8536585365853658,0.06990480385141744,0.76,0.9803921568627451,15,0.33049299288750894,0.2713061904838334,0.11568261673479777,0.21451316299539291,0.5576174043043495,15,0.8597150569912266,0.8536585365853658,0.06990480385141744,0.76,0.9803921568627451,15,0.33049299288750894,0.2713061904838334,0.11568261673479777,0.21451316299539291,0.5576174043043495,15,0.7333333333333333,0.0,0.0,556,15
big_pharma,health,proponent,50.36842105263158,50.0,11.667669129863796,30.0,80.0,19,-1.6,-5.0,14.903499109748882,-15.0,50.0,15,35.421052631578945,38.0,8.87766103751861,8,49,19,35.421052631578945,38.0,8.87766103751861,8.0,49.0,19,0.9901869051714253,1.0,0.01700841988124259,0.96,1.0,19,0.45552631578947367,0.6124,0.41048803723549643,-0.6124,0.9371,19,14.601974401258413,0.0,19.82165774759497,0.0,52.63157894736842,19,0.0,0.0,0.0,0.0,0.0,19,2.5361021601623106,0.0,7.695213508575662,0.0,27.77777777777778,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,5.484220049181842,5.041956745404487,2.4592433256534023,3.752248639396107,15.024038461538462,19,0.10526315789473684,0.0,0.45883146774112354,-1.0,1.0,19,-0.00253610216016231,0.0,0.007695213508575662,-0.027777777777777776,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.048619753823850996,0.05970149253731343,0.03053374390954632,0.0,0.0975609756097561,19,0.5861742218855828,0.5775581066284051,0.08829379358520774,0.3784949897304495,0.732396898654526,15,0.04762410533293672,0.05660377358490566,0.03582938009333581,0.0,0.11764705882352941,19,0.5894659851430348,0.5906868252186748,0.10456368978271698,0.42660207980008374,0.7400629390252923,15,0.9418908510465339,0.9393939393939394,0.053527895750899154,0.76,1.0,19,0.4042385753078379,0.4224418933715949,0.09724393026838253,0.25629737770955763,0.6215050102695505,15,0.9523758946670632,0.9433962264150944,0.035829380093335826,0.8823529411764706,1.0,19,0.4105340148569651,0.40931317478132523,0.10456368978271695,0.2599370609747077,0.5733979201999162,15,0.42105263157894735,0.0,0.0,673,19
chemtrails,environment,moderator,,,,,,0,,,,,,0,182.2,183.0,21.541322415965347,149,213,15,40.187407407407406,37.75,11.419083177357326,22.77777777777778,62.0,15,0.7572303621690335,0.7563025210084033,0.03940478472179566,0.6666666666666666,0.8125,15,-0.17831333333333335,-0.3313,0.6436251214428947,-0.9268,0.8343,15,78.98666361746332,78.2122905027933,17.0984350425041,53.763440860215056,112.42603550295858,15,0.0,0.0,0.0,0.0,0.0,15,4.697848958057424,4.9504950495049505,4.549678659559663,0.0,14.634146341463415,15,0.9661835748792271,0.0,3.7420128948863933,0.0,14.492753623188406,15,0.322061191626409,0.0,1.2473376316287978,0.0,4.830917874396135,15,0.0,0.0,0.0,0.0,0.0,15,0.9175357079146391,0.8779419821621246,0.11843314066562238,0.7900985525847916,1.194642921423948,15,0.06666666666666667,0.0,1.579632265825846,-3.0,2.0,15,-0.0037316653831781974,-0.0049504950495049506,0.006665480610507062,-0.014634146341463415,0.014492753623188406,15,0.00032206119162640903,0.0,0.0012473376316287977,0.0,0.004830917874396135,15,0.11050253049876087,0.11304347826086956,0.05429255633948343,0.021052631578947368,0.2077922077922078,15,0.5166936098919109,0.530180364886307,0.11229332517634491,0.31868179904396166,0.7383891557215659,15,0.0,0.0,0.0,0.0,0.0,15,,,,,,0,0.8894974695012391,0.8869565217391304,0.054292556339483405,0.7922077922077921,0.9789473684210527,15,0.48330639010808907,0.46981963511369296,0.11229332517634491,0.26161084427843406,0.6813182009560383,15,1.0,1.0,0.0,1.0,1.0,15,,,,,,0,1.0,0.0,1.0,2733,15
chemtrails,environment,opponent,54.88235294117647,51.0,10.52902151757926,45.0,85.0,17,5.230769230769231,1.0,10.009610766273966,-3.0,30.0,13,34.11764705882353,33.0,5.1706183496412725,25,46,17,31.61764705882353,32.0,5.555204237257804,19.5,41.0,17,0.9647706955174544,0.9565217391304348,0.035631382818674215,0.8928571428571429,1.0,17,-0.04274117647058824,0.0,0.37220170112927936,-0.8225,0.4588,17,31.76502641055443,30.303030303030305,21.176130930357203,0.0,71.42857142857143,17,0.0,0.0,0.0,0.0,0.0,17,3.346530920060332,0.0,9.49880623927981,0.0,31.25,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,5.168931016140261,4.957163641184666,0.7676725074435711,3.8459916206236437,6.299903173005288,17,0.17647058823529413,-0.0,0.5285941398709244,-1.0,1.0,17,-0.0033465309200603316,0.0,0.00949880623927981,-0.03125,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.14946991554518088,0.13157894736842105,0.0869287703966576,0.030303030303030304,0.36363636363636365,17,0.6992374038942575,0.7429580293426552,0.12766895709827278,0.42018338292409574,0.8581993423021115,17,0.14946991554518088,0.13157894736842105,0.0869287703966576,0.030303030303030304,0.36363636363636365,17,0.6992374038942575,0.7429580293426552,0.12766895709827278,0.42018338292409574,0.8581993423021115,17,0.8505300844548191,0.868421052631579,0.0869287703966576,0.6363636363636364,0.9696969696969697,17,0.3007625961057426,0.2570419706573448,0.12766895709827283,0.14180065769788852,0.5798166170759043,17,0.8505300844548191,0.868421052631579,0.0869287703966576,0.6363636363636364,0.9696969696969697,17,0.3007625961057426,0.2570419706573448,0.12766895709827283,0.14180065769788852,0.5798166170759043,17,0.8235294117647058,0.0,0.0,580,17
chemtrails,environment,proponent,51.89473684210526,52.0,3.478421366752219,45.0,58.0,19,-1.1333333333333333,-2.0,1.995232412766087,-4.0,3.0,15,32.73684210526316,34.0,5.970688637587591,22,43,19,32.73684210526316,34.0,5.970688637587591,22.0,43.0,19,0.987159113875361,1.0,0.0194605666556095,0.9565217391304348,1.0,19,0.004378947368421059,0.0,0.3192475695181951,-0.5574,0.4404,19,28.47054940560128,27.77777777777778,32.52425721277358,0.0,133.33333333333334,19,2.1929824561403506,0.0,9.558988911273405,0.0,41.666666666666664,19,19.560133694883522,27.77777777777778,17.95219823497196,0.0,45.45454545454545,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,5.548138814975167,5.383822897840052,1.3899684978056808,3.6183564493150935,8.749170215232814,19,-0.10526315789473684,0.0,0.4588314677411236,-1.0,1.0,19,-0.01956013369488352,-0.027777777777777776,0.01795219823497196,-0.045454545454545456,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.049359200170417825,0.05714285714285714,0.02992821825390985,0.0,0.09565217391304348,19,0.5293739594231366,0.5648657333850091,0.13868259522813245,0.1832227715552797,0.6828527117615351,15,0.04044367131326283,0.043478260869565216,0.033324985290713954,0.0,0.1,19,0.4605532643892112,0.457527340922419,0.1290443259801441,0.27469807625832937,0.67535524629792,15,0.9506407998295823,0.9428571428571428,0.029928218253909844,0.9043478260869565,1.0,19,0.47062604057686336,0.4351342666149909,0.13868259522813245,0.31714728823846494,0.8167772284447203,15,0.9595563286867371,0.9565217391304348,0.03332498529071397,0.9,1.0,19,0.5394467356107888,0.542472659077581,0.1290443259801441,0.32464475370208,0.7253019237416707,15,0.631578947368421,0.05263157894736842,0.0,622,19
climate_change_hoax,environment,moderator,,,,,,0,,,,,,0,190.0625,181.5,19.631501046362533,162,237,16,37.16919642857143,35.91666666666667,9.151646051328179,23.142857142857142,56.333333333333336,16,0.7427405685344749,0.7394736842105263,0.040308705007506676,0.6792452830188679,0.8490566037735849,16,-0.01762500000000001,0.037349999999999994,0.7485538604536083,-0.9605,0.9333,16,64.83622885096761,61.62900188323917,12.565910137634692,46.875,88.88888888888889,16,0.0,0.0,0.0,0.0,0.0,16,1.5608011212930015,0.0,2.994698840592438,0.0,9.75609756097561,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.861014523943428,0.881879098658052,0.08052447181794954,0.718284939335774,1.0272670559629533,16,0.4375,1.0,2.064582282206258,-4.0,3.0,16,-0.0015608011212930016,0.0,0.0029946988405924377,-0.00975609756097561,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.09634545578460134,0.093978590544157,0.03571187768128811,0.04854368932038835,0.14912280701754385,16,0.5653117545814225,0.5757393018423158,0.10448435199832096,0.3677282547776536,0.7718745125457163,16,0.0,0.0,0.0,0.0,0.0,16,,,,,,0,0.9036545442153987,0.906021409455843,0.035711877681288105,0.8508771929824561,0.9514563106796117,16,0.43468824541857753,0.42426069815768414,0.10448435199832094,0.22812548745428374,0.6322717452223464,16,1.0,1.0,0.0,1.0,1.0,16,,,,,,0,1.0,0.0,1.0,3041,16
climate_change_hoax,environment,opponent,57.93333333333333,52.0,11.176932026446682,50.0,85.0,15,7.909090909090909,3.0,10.42549323010231,-6.0,25.0,11,34.6,34.0,6.895132858970677,26,49,15,34.6,34.0,6.895132858970677,26.0,49.0,15,0.9593996700604251,0.9615384615384616,0.02935962391010607,0.8947368421052632,1.0,15,-0.06950666666666666,0.0,0.47918941150158784,-0.7906,0.7783,15,33.52879035557654,31.25,27.96580023597551,0.0,100.0,15,2.380952380952381,0.0,9.22138891954147,0.0,35.714285714285715,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,4.482972555138372,4.237114269443185,0.8660488737348109,3.1810471876554742,6.159390063691358,15,0.06666666666666667,-0.0,0.7037315505489968,-1.0,1.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.13266157330116907,0.13513513513513514,0.06206629866347246,0.037037037037037035,0.2653061224489796,15,0.6335467102479709,0.6200423950463563,0.12412142703745421,0.4292644650465761,0.8441904924334767,15,0.13266157330116907,0.13513513513513514,0.06206629866347246,0.037037037037037035,0.2653061224489796,15,0.6335467102479709,0.6200423950463563,0.12412142703745421,0.4292644650465761,0.8441904924334767,15,0.867338426698831,0.8648648648648649,0.06206629866347246,0.7346938775510203,0.962962962962963,15,0.3664532897520291,0.3799576049536437,0.12412142703745425,0.15580950756652334,0.5707355349534239,15,0.867338426698831,0.8648648648648649,0.06206629866347246,0.7346938775510203,0.962962962962963,15,0.3664532897520291,0.3799576049536437,0.12412142703745425,0.15580950756652334,0.5707355349534239,15,0.8,0.06666666666666667,0.0,519,15
climate_change_hoax,environment,proponent,49.05882352941177,51.0,8.641980301378371,25.0,65.0,17,-2.923076923076923,-2.0,7.2048772654540345,-15.0,16.0,13,34.23529411764706,34.0,5.815167793846385,25,46,17,34.23529411764706,34.0,5.815167793846385,25.0,46.0,17,0.9905940694810965,1.0,0.01758026757414332,0.9565217391304348,1.0,17,0.3713117647058824,0.5267,0.3788893487588971,-0.4767,0.7469,17,5.39248830025587,0.0,12.071080296300636,0.0,34.48275862068966,17,3.365295961644846,0.0,9.724520811625208,0.0,34.48275862068966,17,5.229089607445412,0.0,11.764021201105997,0.0,34.48275862068966,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,4.767827538444507,4.893205599604032,1.1195680169993918,3.1474450306038904,7.152123454769452,17,0.35294117647058826,0.0,0.7859052479933757,-1.0,2.0,17,-0.005229089607445413,0.0,0.011764021201105998,-0.034482758620689655,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.028820965351542577,0.030612244897959183,0.02401768474175332,0.0,0.07258064516129033,17,0.4801885675379877,0.4950356906348832,0.08675713688227162,0.29383194416676595,0.6065881951582788,13,0.03173550053486257,0.022222222222222223,0.03335188157751596,0.0,0.10416666666666667,17,0.4343136478198781,0.4433821667348741,0.06722767400962228,0.3571329185924361,0.5345552931604549,13,0.9711790346484575,0.9693877551020408,0.02401768474175333,0.9274193548387096,1.0,17,0.5198114324620122,0.5049643093651168,0.08675713688227162,0.3934118048417212,0.706168055833234,13,0.9682644994651374,0.9777777777777777,0.03335188157751595,0.8958333333333334,1.0,17,0.565686352180122,0.5566178332651259,0.06722767400962229,0.4654447068395451,0.6428670814075639,13,0.17647058823529413,0.11764705882352941,0.0,582,17
covid_vaccine_microchips,health,moderator,,,,,,0,,,,,,0,196.5,188.5,32.42684073418192,154,260,14,43.65544217687075,44.66666666666667,11.525364584500634,24.142857142857142,61.75,14,0.7421001013281873,0.7408819628647215,0.04460441160725935,0.6581196581196581,0.8080808080808081,14,-0.20249999999999999,-0.2283,0.6463326804720259,-0.9388,0.8786,14,63.58867511388241,66.44917582417582,10.82990561127439,46.15384615384615,77.92207792207792,14,0.42265426880811496,0.0,1.5814274669374224,0.0,5.9171597633136095,14,5.1813957403429765,5.30806487947736,4.22034810604051,0.0,12.658227848101266,14,0.31887755102040816,0.0,1.1931305442518947,0.0,4.464285714285714,14,0.31887755102040816,0.0,1.1931305442518947,0.0,4.464285714285714,14,0.0,0.0,0.0,0.0,0.0,14,0.8154612416493306,0.8158030920507702,0.12831922298035967,0.5871206306608612,0.9994169485163651,14,0.6428571428571429,1.0,0.8418973861410954,-1.0,2.0,14,-0.004862518189322569,-0.00530806487947736,0.004441555949673336,-0.012658227848101266,0.0,14,0.00031887755102040814,0.0,0.0011931305442518943,0.0,0.004464285714285714,14,0.11616017606794406,0.09945054945054946,0.04816439250957103,0.047619047619047616,0.24096385542168675,14,0.6120316905628236,0.6253283762323582,0.05007949009376657,0.49439244528271614,0.6755371022373693,14,0.0,0.0,0.0,0.0,0.0,14,,,,,,0,0.883839823932056,0.9005494505494506,0.048164392509571045,0.7590361445783133,0.9523809523809523,14,0.3879683094371765,0.37467162376764185,0.050079490093766554,0.3244628977626307,0.5056075547172838,14,1.0,1.0,0.0,1.0,1.0,14,,,,,,0,1.0,0.07142857142857142,1.0,2751,14
covid_vaccine_microchips,health,opponent,55.833333333333336,53.5,9.050511847728965,50.0,90.0,18,4.0,2.0,7.912988349251162,0.0,31.0,14,35.94444444444444,34.5,7.0416594152416545,26,53,18,28.833333333333332,29.5,6.816933932149713,17.0,42.0,18,0.966144021484905,0.9614814814814814,0.03438772809497359,0.8928571428571429,1.0,18,0.010561111111111101,0.0,0.48301165268964985,-0.7269,0.836,18,43.05697779423421,36.47214854111406,25.462997900970905,0.0,97.5609756097561,18,2.7439024390243905,0.0,7.986613752407846,0.0,25.0,18,5.643972320226347,0.0,11.150347029183099,0.0,33.333333333333336,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,4.498899322289569,4.491612083375109,0.9374693154121353,3.3197347337468157,6.626818682975349,18,0.16666666666666666,-0.0,0.5144957554275266,-1.0,1.0,18,-0.005643972320226347,0.0,0.011150347029183098,-0.03333333333333333,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.13606258505252652,0.149468085106383,0.06134616509752212,0.03571428571428571,0.2692307692307692,18,0.695395849803256,0.719230014038327,0.09909198354363632,0.4508304005921627,0.8308477974916333,18,0.13606258505252652,0.149468085106383,0.06134616509752212,0.03571428571428571,0.2692307692307692,18,0.695395849803256,0.719230014038327,0.09909198354363632,0.4508304005921627,0.8308477974916333,18,0.8639374149474734,0.850531914893617,0.061346165097522096,0.7307692307692308,0.9642857142857143,18,0.30460415019674403,0.28076998596167296,0.09909198354363631,0.1691522025083667,0.5491695994078374,18,0.8639374149474734,0.850531914893617,0.061346165097522096,0.7307692307692308,0.9642857142857143,18,0.30460415019674403,0.28076998596167296,0.09909198354363631,0.1691522025083667,0.5491695994078374,18,0.8888888888888888,0.1111111111111111,0.0,647,18
covid_vaccine_microchips,health,proponent,53.05882352941177,53.0,9.756219735605166,30.0,75.0,17,-1.1538461538461537,-2.0,9.65959069048437,-15.0,27.0,13,33.1764705882353,33.0,3.60962764903887,25,39,17,33.1764705882353,33.0,3.60962764903887,25.0,39.0,17,0.9916099071207429,1.0,0.018830478797035387,0.9473684210526315,1.0,17,0.03042941176470589,-0.0352,0.3720552072016764,-0.5267,0.6442,17,14.741532976827095,0.0,19.228395623775523,0.0,57.142857142857146,17,0.0,0.0,0.0,0.0,0.0,17,9.221973472447857,0.0,14.972649206256996,0.0,40.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,5.0304638604312455,4.884551367455412,0.7583346239369714,3.521596276475063,6.264903478928772,17,-0.17647058823529413,0.0,0.6359337738364604,-1.0,1.0,17,-0.009221973472447857,0.0,0.014972649206256995,-0.04,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.03704334944307275,0.04081632653061224,0.02606644379490985,0.0,0.07792207792207792,17,0.5567290442211833,0.5630855019368548,0.07349322088132322,0.3989662508754425,0.6781655659352026,13,0.06129362609800384,0.058823529411764705,0.05082219963256741,0.0,0.16279069767441862,17,0.5489824136079261,0.5591596407571502,0.10621168540963215,0.3091624493506728,0.7142755656848223,13,0.9629566505569273,0.9591836734693877,0.026066443794909862,0.922077922077922,1.0,17,0.4432709557788167,0.4369144980631452,0.0734932208813232,0.3218344340647974,0.6010337491245574,13,0.9387063739019962,0.9411764705882353,0.05082219963256741,0.8372093023255813,1.0,17,0.45101758639207384,0.4408403592428498,0.10621168540963215,0.2857244343151777,0.6908375506493272,13,0.4117647058823529,0.0,0.0,564,17
cryptocurrency_control,finance,moderator,,,,,,0,,,,,,0,178.84615384615384,174.0,21.48971131280484,149,221,13,38.043406593406594,37.25,8.854390634960913,28.142857142857142,58.0,13,0.7369977168987284,0.75,0.04041374790805374,0.6548672566371682,0.7843137254901961,13,0.4135692307692308,0.6641,0.6260023301136286,-0.9163,0.9367,13,60.661436403208725,60.91370558375635,12.283624851033505,40.816326530612244,78.65168539325843,13,0.44208664898320066,0.0,1.5939660811069802,0.0,5.747126436781609,13,3.728302983079256,0.0,5.140244911904222,0.0,14.705882352941176,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.8746237867141505,0.8484991294987462,0.11676696616518557,0.6882509132655056,1.126817423958122,13,0.46153846153846156,0.0,1.126601424298216,-1.0,2.0,13,-0.0037283029830792566,0.0,0.005140244911904223,-0.014705882352941176,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.12276552769932272,0.12727272727272726,0.025661954481916553,0.0761904761904762,0.16483516483516483,13,0.6566001621199576,0.6472606377943922,0.08302925822785436,0.5153665512693459,0.7805887877242542,13,0.0,0.0,0.0,0.0,0.0,13,,,,,,0,0.8772344723006772,0.8727272727272728,0.02566195448191654,0.8351648351648352,0.9238095238095239,13,0.34339983788004236,0.35273936220560775,0.08302925822785437,0.21941121227574578,0.48463344873065406,13,1.0,1.0,0.0,1.0,1.0,13,,,,,,0,1.0,0.07692307692307693,1.0,2325,13
cryptocurrency_control,finance,opponent,55.529411764705884,53.0,9.513921687840034,40.0,75.0,17,5.076923076923077,2.0,9.004272490152832,-5.0,25.0,13,38.35294117647059,38.0,7.21925529807774,27,56,17,29.294117647058822,31.0,7.617945145201172,19.5,46.0,17,0.940798557190632,0.9428571428571428,0.03716241077178844,0.8846153846153846,1.0,17,0.10460588235294117,0.128,0.3643101983039115,-0.6908,0.5994,17,17.72765694010467,23.80952380952381,14.15316959652293,0.0,37.03703703703704,17,0.0,0.0,0.0,0.0,0.0,17,7.908733097429998,0.0,15.822744071727508,0.0,51.282051282051285,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,4.004524685492712,3.9648922188350904,0.7896463305720423,2.819441610458932,5.152274089915501,17,-0.23529411764705882,-0.0,0.562295714538387,-2.0,-0.0,17,-0.007908733097429996,0.0,0.015822744071727506,-0.05128205128205128,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.12776977952308796,0.125,0.05782208385341446,0.034482758620689655,0.25806451612903225,17,0.5846590540970656,0.5715727656023369,0.13483304146175204,0.3238723464192923,0.8039939323467318,17,0.12776977952308796,0.125,0.05782208385341446,0.034482758620689655,0.25806451612903225,17,0.5846590540970656,0.5715727656023369,0.13483304146175204,0.3238723464192923,0.8039939323467318,17,0.872230220476912,0.875,0.05782208385341452,0.7419354838709677,0.9655172413793104,17,0.4153409459029344,0.42842723439766306,0.13483304146175204,0.19600606765326822,0.6761276535807077,17,0.872230220476912,0.875,0.05782208385341452,0.7419354838709677,0.9655172413793104,17,0.4153409459029344,0.42842723439766306,0.13483304146175204,0.19600606765326822,0.6761276535807077,17,0.6470588235294118,0.0,0.0,652,17
