debate_id,claim,round,speaker_role,utterance,stance,confidence,tactic_used,tool_used,tool_query,reply_to_turn
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,opponent,"All right. Thank you very much for having me here. And it's such a great pleasure to be on the same panel with David, and Alan, and Sandy. They're all top scholars and I also reckon all of them as friends of mine.

And so let me start with something I think we all agree on, on the panel. And I think probably virtually everybody-- perhaps everybody in the audience agrees on too, and that is that there's a basic human right to self-defense. And there are, of course, debates about the particular boundaries of that right. But there's a core to that right that every state in the union recognizes. I'm sure it's well-recognized outside the U.S. as well. If somebody is threatening you with imminent death, serious injury, rape, kidnapping, you're entitled to use force, even deadly force, in order to defend yourself if that is necessary. That is very broadly agreed on. And I think it's agreed on because it is a basic human right. So I think there's little difference about that. But then there's the question-- what does that right entail? And I want to argue that a right to self-defense, like other rights, entails the right, at least presumptively, to have the tools that are necessary to reasonably effectively defend yourself.

Let's take an example. The right to control whether you want to reproduce, whether you want to have children or not. Imagine somebody says oh sure, I'm all for that right, you can use birth control so long as it's the rhythm method. We wouldn't say that's a serious argument. We'd say it's a parody of an argument, right? We'd say well of course, the right to control your reproductive future involves the right to use tools that are reasonably necessary in order to effectively do that. That's not just for that right, it's also for speech. Your right to speak doesn't just mean the right to move your mouth, it's the right to use the internet, to use various other technologies that are reasonably necessary to effectively defend yourself. And guns are reasonably are necessary to effectively defend yourself. Our own bodies, you know, we sometimes can defend ourselves with that, but not when our assailant is armed with a gun or otherwise, and even if unarmed, if the assailant is sufficiently big, sufficiently strong, sufficiently ruthless, the only way we can effectively defend ourselves in many situations is with a gun, often not by shooting it. The overwhelming majority of all defensive gun users involve just threatening to use it.

Just a couple of thought experiments. I'm sure some of you live in places-- in houses where on the front lawn it says protected by armed patrol. I suspect few of you live in houses where on the front lawn it says protected by unarmed patrol. I would be willing to bet that. So in a sense really, those people who have the money to have armed guards, either personal bodyguards or people driving by, are already entitled to essentially take advantage of this technology to defend themselves. The right to bear arms gives people the ability to do that, even if they can't afford to hire someone. If they are their own armed guards, that's what the right to keep and bear arms allows people to do. And I think it's no surprise then that 44 of the state constitutions specifically protect a right to bear arms, and over 40 of them clearly in a way that's an individual right to bear arms, and this isn't just some weird anachronism. This dates back from the Pennsylvania constitution 1776 to the Kansas constitution in I think 2012, and several constitutions in the preceding couple of decades as well.

Now, some people may say well okay, fine. It's reasonable to say there's a presumption in favor of being able to have tools needed to defend yourself, but maybe it should be rebuttable. If there's solid enough evidence that banning guns or seriously limiting guns would protect us so much that that outweighs whatever loss to self-defense there may be, well, then we should do that. Well, interesting argument, but there is no such evidence. So, in 2004, the National Research Council appointed a committee of scholars, of criminologists. They put out this very nice report. You can read it for free online. The consensus was based on the existing studies there's no evidence that either extra gun ownership or extra gun restrictions would make people safer.

Centers for Disease Control in 2005, similar study, similar result. The other studies as well from New York's own New York University: James Jacobs, looks at can gun control work. His answer, not as an ideologue on this, is probably not, at least based on what we know. Now, of course, Sandy might say all right, these are all interesting questions, but why do they need to be resolved as a constitutional matter by judges? Well, one reason might be that we do have a tradition of resolving, indeed on a national level, questions of basic human rights as to free speech, as to searches and seizures, a variety of other things we have taken them off of the federalism process. We have set them up as human rights for the country as a whole, but still one could very reasonably ask this question as to whether this makes sense. Well, I think the answer to that you have to think practically, and you have to think about what is likely to be effective in our country given the political realities. And so for that you have to ask yourself, what do you want? If you're interested in gun control, what is it that you want?

Now, if what you want-- so you might want gun bans or handgun bans, or you might want modest gun controls, background restrictions on mentally ill people, limits on size of large capacity magazines. You have to decide what is it that you want. Now, if you want the former, if you want total gun bans or handgun bans, well, good luck to you with the war on guns that you're going to have to get, even if you can repeal the Second Amendment, even if you can persuade people the Second Amendment has outlived its usefulness. There are going to be lots of people you won't persuade. There are 300 million guns in the country. They're not just going away. Criminals will have access to them, and as Sandy pointed out, a lot of otherwise law-abiding people will become criminals because they will insist on retaining them. Aha, people say well, but that's not what we want, right? We want modest gun controls, that's what I always hear. Probably most people do want just modest gun controls, but if you want modest gun controls the Second Amendment in court already doesn't stand in your way. Courts have routinely upheld against right to bear arms challenges. There's a wide range of modest gun controls. To be sure, there's federal level in many states, though not so hard in other states, but that's a political constraint, not a legal constraint.

The Second Amendment is not a barrier to the enactment of those gun control-- some people think it should be. But as a descriptive matter, it actually hasn't been and isn't likely to be. But what's more, if you want modest gun controls, the Second Amendment is your friend. And any attempt to repeal it-- that is what your enemy would be. Because all of those people who have been assured, ""Oh, I'm not going to take away your guns. Oh, if you think people are going to take away your guns, you're just paranoid""-- if there is, indeed, a move to repeal the Second Amendment, which I think is the implication of the conclusion that it's outlived its usefulness would be, that would turn that all-- make it all sound like lies and make people worry that indeed that's what's going to happen, that people will be coming for their guns. So if you want modest gun controls-- I'm not saying you should-- but if you do, you should be arguing that the Second Amendment has not outlived its usefulness. Part of its usefulness-- besides self-defense-- is precisely the assurance it gives to people that people are not coming for their guns, as so many people, including the president--

--have ensured them.--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,moderator,Thank you--,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,opponent,--have ensured them.--,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,moderator,"--Eugene. Thank you. And a reminder of what's going on. We are halfway through the opening round of this Intelligence Squared U.S. Debate. I'm John Donvan. We have four debaters arguing it out over this motion, in two teams of two: The Constitutional Right to Bear Arms Has Outlived its Usefulness. We have heard two of the debaters. And now on to the third. Let's welcome to the lectern Alan Dershowitz. He is the Felix Frankfurter Professor of Law-- at Harvard, the bestselling author of 30 books, including ""Taking the Stand: My Life and the Law."" Alan Dershowitz.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,proponent,"Thank you. What a great and powerful argument. No wonder he is considered a genius. But let's think about his argument for a minute. The argument was really not so much in favor of the Second Amendment. It was in favor of the right of self-defense. You are right. We all agree. There should be a right of self-defense. So don't you agree with me that it would have been better if the Second Amendment had been written as ""Everybody has the right of self-defense""-- then we could argue whether or not guns were necessary, what kinds of guns, what kinds of restrictions.

You would also then have to debate whether or not guns were permissible for hunting, because hunting is not part of self-defense. The Second Amendment reads rather differently. It starts out by saying ""A well-regulated militia, being necessary to the security of a free state,"" then “the right of the people to bear and keep arms.” So, I think everybody would agree that the first clause of the Second Amendment, ""well-regulated militia,"" has outlived its usefulness. We do not have militias, state militias. They are as anachronistic as the Third Amendment, talking about that we can't quarter troops. Now, that doesn't mean that I would want to amend the Bill of Rights. I don't want to amend the Third Amendment. I prefer to leave it there, because if you start amending the Third Amendment, Sandy will have a constitutional convention. And he'll have people who might start amending the First Amendment, and the Fourth Amendment, and the Fifth Amendment.

So I'm happy to leave all the amendments there, as long as we acknowledge that the Second Amendment, like the Third Amendment, has outlived its usefulness. My point is it would have been so much better if we had established the primary right in the Constitution, the right of self-defense. Then we would have nothing to debate. We would all agree there is a right to self-defense. We would then be able to debate what the derivative right is from the right of self-defense, just like we debate today as to what the derivative right of privacy is from the Fourth Amendment, the right of the people to be secure in their homes and places. But we have to distinguish between the primary right and the secondary right. The primary right should be the right of self-defense. Of course I throw the question to my distinguished opponents: are they conceding that the Second Amendment should be interpreted to abolish the right of hunters to own weapons that are useful only in killing animals and are not useful in defending one's home or oneself?

Should one have to demonstrate that one is using the weapon for self-defense? Would you rewrite the Second Amendment, if you had the choice, and abolish the term ""a well- regulated militia,"" and say, instead, ""The right of self-defense, being necessary to the security of a free state, the right of the people to keep and bear arms shall be infringed."" It seems to me, from Professor Volokh's argument, that he would support such an amendment, or at the very least, if he had been a framer of the Constitution, he would have preferred an amendment which started out with the right of self-defense being essential. So I think you've helped defeat your own argument by creating-- a new basic fundamental right-- and then deriving the right that's in the Constitution from that fundamental right. And so, the question remains, what difference would it make? The difference is fundamental.

I agree with you. Basic rights should be recognized by constitutions. Virtually every country in the world today recognizes the right of self-defense. Four countries in the world, Mexico, Guatemala, Haiti, and the United States, I think, recognize the right to bear arms, so the vast majority of countries feel and believe that you can have a right of self-defense without necessarily having a fundamental right to bear arms. It seems to me that that's a relevant consideration, and I agree with my distinguished colleague that the lavatories of democracy should be allowed to operate. And we should not federalize this constitutional right. We should not be the only leading industrial country in the world that has as a fundamental right the right to bear arms.

What do the four countries that have a right to bear arms have in common? What does Mexico, Guatemala, Haiti, and the United States have in common? They all have extraordinarily high crime rates, extraordinarily high murder rates, extraordinarily high death rates. I don't want to get into the argument because I agree, all of us would agree here, the statistics cut both ways. You can make arguments in favor of the fact that guns cause death, other arguments that guns prevent death, but look at the reality in a common sense way. Look at the fact that we are a country infested with murder and death and gun injuries and suicide and accidents in the home. It cannot be a coincidence that the easy availability of guns in our country has nothing to do with high murder rates. That just can't be a coincidence. there are cultural differences. To be sure, Japan is not the United States, England is not the United States, but when you look at the crime rates in those countries and do all the comparisons you want, you can compare inner cities in one country with inner cities in another country and I know you can get all kind of data to support your conclusions, but at bottom the question really comes to what kind of society do you want to live in? Do you want to live in a society where we are forced to defend ourselves by guns, where the more the bad guys get guns the more the good guys have to arm and get guns? I’m reminded of the great episode from ""All in the Family"" where Archie Bunker gets to do an op-ed on television. And he says, ""The way to solve the problem of airplane hijacking is very simple. Require everybody who gets on an airplane to have a gun. That way nobody will hijack an airplane."" Do you want to get on a plane in which everybody has a gun?

And do you want to live in an America where everyone has a gun? If the answer to that question is no, let's acknowledge that the 2nd Amendment is anachronistic, has outlived its usefulness. Let's not abolish or amend the 2nd Amendment, let's construe it reasonably to permit gun control, to limit the ownership of guns to the right of self- defense, perhaps-- here I'm going to go further than you, perhaps also allow hunters to have limited access to guns. That's my position. Thank you.",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,moderator,"Thank you, Alan Dershowitz. Our motion is: The Constitutional Right to Bear Arms has Outlived its Usefulness, and here to argue against this motion, David Kopel. He is research director at the Independence Institute, an adjunct professor at Denver University Stern College of Law, and associate policy analyst at the Cato Institute. Ladies and gentleman, please welcome David Kopel.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,1,opponent,"Thank you. Thank you. When I'm not in New York City, I spend just about all my waking hours in one particular case in a civil rights lawsuit in federal district court in Colorado where I represent 55 of Colorado's elected sheriffs who are suing against the unconstitutional extreme and highly immodest laws pushed down on Colorado by Mr. Bloomberg's successful lobbying last spring. In the United States Supreme Court I presented briefs on behalf of a very large national coalition of law enforcement organizations in District of Columbia versus Heller and McDonald versus Chicago. Included in that coalition are the two organizations-- national organizations of police trainers, the police who train the police. My clients, like the vast majority of law enforcement officers, according to every survey of law enforcement officers ever done, strongly support the Second Amendment and oppose laws which make it difficult for law-abiding citizens to own firearms for protection, because they believe that guns in the right hands substantially enhance public safety.

What's some of the evidence for this belief? Well, in the United States, when a burglary takes place against a home, 13 percent of the time, the victims are in the home. It's called a hot burglary or a home invasion burglary. In contrast, in England, the rate of home invasion burglaries is 59 percent. In the Netherlands, it's 45 percent. And this is because, in the United States, people can lawfully own guns for self-defense in their home and have them readily available for self-defense in an emergency, unlike in those other nations. Studies of working burglars in Pennsylvania, Massachusetts, Connecticut, and St. Louis have consistently found that burglars-- most burglars in the United States work quite hard, spend a large portion of their working day trying to make sure that there's nobody home because they perceive a very high risk of getting shot if they do come in when somebody is home.

And in fact, in the United States, the risk that a burglar will be shot exceeds the risk that he will go to prison. And if you think prison has some deterrent value against burglary-- and I certainly do-- then home self-defense has an even stronger protective value. The Centers for Disease Control is not a pro-gun propaganda organization. They conducted a national survey in 1994. They found that that year, there were 503 thousand defensive gun uses against burglars. Usually, without-- in the United States. Usually without a shot even being fired. And in 99 percent of those cases, when the victim confronted the burglar, the burglar decided it was time to leave work early. Now, if you look at when burglaries do happen against victims in the home, they frequently lead to not only a burglary, but to assaults against people in the home. If you simply take our 13 percent home invasion burglary rate and scale that up to the 45 percent rate of some other countries, that would lead to an additional half million assaults every year in this country. That, by itself, would raise the national crime rate by nine percent. Guns are not only useful against burglars and for deterring burglars, but for self-defense in general. This summer the National Research Council and the Institute of Medicine-- two federal research centers-- at the request of President Obama, put together an expert panel of the leading social scientists on firearms policy issues to provide recommendations for what future topics need to be researched, and also, on what topics has consensus been achieved among social scientists.

What they said in their report was that the social science is clear, that when a victim is attacked, using a firearm defensively leads to a lower rate of victim injury, to a lower rate of crime completion than any other protective strategy. It is the safest thing to do for the crime victim on a broadly-- broad-scaled statistical basis. And they also said the social science is clear, that guns are used at least for good, lawful, defensive purposes-- at least as often as they are used for criminal purposes. Of course the benefit to law enforcement of this is enormous, in the fewer victimizations; the fewer crimes, the fewer people they have to respond to and help so they can help other people.

Now, why is the Second Amendment necessary today? To protect people from local, bigoted governments. It was necessary in the civil rights era, when civil rights workers frequently had to arm themselves in the South for protection against the domestic terrorist organization known at the Ku Klux Klan, when local police were often complicit with the Klan. It's why the Deacons for Defense and Justice were formed in Bogaloosa Louisiana in 1965, to successfully provide armed protection to organizations such as the Congress of Racial Equality. It was necessary in Washington, D.C., where Dick Heller spent every day as an armed guard at the Federal Judicial Center and was not allowed by the D.C. City Council to use any firearm in his home, ever, for lawful self-defense against a violent home invader. It was necessary in Chicago, where Otis McDonald, a 70-year-old Korean War veteran received personal death threats from gangsters because of his anti-gang work.

And Chicago said, ""Well, you can have a rifle or a shotgun."" He knew how to use a rifle. He had been in the Korean War, but for his condition in the apartment he lived in with his physical strength and agility and the current status it was, the handgun was the right choice for him for self-defense, and the bigoted city council of Chicago would not allow him to use that, and that's why the Second Amendment was necessary, and it's necessary in New York City right now. If you have a handgun permit in New York City, you can go on a trip. You can drive from Brooklyn all the way to Seattle and lawfully carry that gun in your car in every state across the country and it's a good secure thing to have in case your car breaks down in the middle of the night someplace on a deserted road. But the New York City police department won't let you take the handgun out of the city. There is no rational basis for that prohibition. It is purely for the oppression of gun owners to the detriment of self-defense. It is a dangerous law and a Second Amendment lawsuit will likely be necessary to remove that.

I urge you to vote against this deadly dangerous proposition to vote for public safety based on the recognition that today the Second Amendment remains vitally necessary to the security of a free state. Thank you.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Thank you, David Kopel. And that concludes round one of this Intelligence Squared U.S. debate where our motion is: The Constitutional Right to Bear Arms has Outlived its Usefulness. Keep in mind how you voted at the top of the evening. Again, we are going to have you vote right after the arguments are concluded and the team whose numbers have changed the most in percentage point terms will be declared our winner. Now onto round two and round two is where the debaters address one another and take questions from me and from you in the audience. We have two teams of two. The motion is: The Constitutional Right to Bear Arms has Outlived its Usefulness. The team that's arguing for this motion that it's outlived its usefulness, Sandy Levinson and Alan Dershowitz.

We have heard them argue that number one they're telling you that they're not here arguing to ban all guns, they're not here arguing to repeal the Second Amendment, but they are arguing that the right to bear arms has no place in the constitution, that this should be left up to local governments and to states, that judges shouldn't be involved in making these policy decisions. They also are making the argument that the language as written really doesn't talk about a right to self-defense, that the right to bear arms is not the same thing as a right to self-defense, and if we want a right to self-defense, let's put it in the constitution, but right now it's just not there. The team arguing against the motion, David Kopel and Eugene Volokh are trying to get you to vote against this motion that the right to bear arms has outlived its usefulness. They say the right to self-defense is a basic human right and so is access to the tools needed to carry out and execute that right. They say clearly that they believe that guns do deliver that self-defense and went through several examples of that, but they also say that it needs to be in the constitution, because there's a bigotry at the local level against gun ownership and it needs the protection of a constitutional amendment much in the same way as civil rights have in the past.

So that's where the two sides stand on this basically. And I want to go to the side that's arguing against the motion, trying to convince this audience that the constitutional right to bear arms remains vital, has usefulness, and to bring to you something that your opponent, Alan Dershowitz, said, in which he said sure, you guys are arguing the right to self-defense. They concede that's a basic human right, but they also insist it's just not there in the language of the Second Amendment. It says right to bear arms, not the right to self-defense, and they say that's a difference. Which of you would like to take that on?",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"Real quick. The Second Amendment is the right to keep and bear arms. As Heller and McDonald say, it's the right to keep and bear arms for all lawful purposes, self-defense, hunting, target shooting, whatever.

It's not limited to self-defense. Certainly self-defense is the most important purpose of that right under Heller. That's what the Supreme Court said was the core purpose of the right, but the Supreme Court didn't say that was the only purpose of the right. The right is for all lawful purposes and modern constitutions, state constitutions say so more explicitly, but their point is the same as the Second Amendment.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Okay, so Alan Dershowitz, I think your opponent David Kopel is saying it's pretty obvious that's what everybody means by the right to bear arms.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,"Not at all. I think the Second Amendment historically gives the right of the people the right to use guns against their government. As Jefferson said over and over again, we need to have armed citizens in the state to make sure that there are no monarchies trying to take over. It was a right of revolution. There was no debate, as far as I know, about self-defense. It may have been implicit, but the Second Amendment's language and many of the people who are the strongest supporters of the Second Amendment are literalists.

They go to the original understanding. They look at the words-- why are you prepared to excise the first, whatever it is-- 10 words from the Constitution? ""A well-regulated militia, being necessary to the security of a free state""-- are you prepared to concede that a well-regulated militia is no longer necessary to the security of a free state?",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Uh, no.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,David Kopel.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,You want to--,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,David Volokh. All right. I'm sorry.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,No.,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,Eugene Volokh.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"No, I want neither. I want neither. So the-- I think, on this point, the court was quite right that if you look at the way the word ""militia"" was understood around the time of the framing-- and actually remains a legal definition of the term, although not a common lay definition-- militia meant the armed, adult-- at the time-- male citizenry, the times being what they were. And ""well-regulated"" meant basically well-functioning, well-trained. So, really, what they were saying is an armed, well-functioning citizenry-- well-functioning as a body that knows how to use its weapons-- is necessary to the security of a free state. And that because of that, because-- and this is a preamble that explains the rationale or part of the rationale for the right-- because of that, the government shouldn't be able to disarm the people. But--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,Now there's-- was point to defend the state or to defend your own home?,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"The point was both. And that is one of the things that the court, I think, correctly",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"Here-- Alan, here's what you're overlooking. If you--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,David Kopel.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"--read things like Stephen Halbrook's, ""The Founders' Second Amendment"" and the other intellectual sources, very clearly they understood self-defense against a lone criminal and self-defense against a tyrannical government as the same thing, except the latter was larger in scale. It's all self-defense, all the way up, all the way down.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,"So, what does ""well-regulated"" mean? What you're trying to do is now say that everybody who owns an individual gun has to be a part of a regulated militia. They have to come to the green every day and march and--",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Well, but they're not--",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"--they're-- but they're not saying that, Alan. They're not saying that.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,No.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"They're saying-- I think what you're saying-- and I'm not taking sides, but I just want to bring clarity to-- I think that's a straw dog. I think they're saying that implicit in the fact that the-- if there were a militia, that the guys have the guns in the house, and they could also defend their house. And they need to have them to use them, whether their purpose was a militia or not.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,"But we don't have a well-regulated militia now. We don't have any kind of militia now. So I think you're conceding that the first part of the amendment has outlived its usefulness. We win at least the first half of the debate, right?",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,David Kopel. And I'd like you to respond to what he just said.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"Sure. Thomas Cooley, the great constitutional scholar of the latter 19th century, addressed your exact point. And he said that the interpretation you're following would defeat the purpose of the Second Amendment, because that would mean the government, by neglecting the militia, could thereby destroy the right to arms.

We might have more public safety if there were something to encourage more regulated, well-trained citizen defense patrols, for example, in communities. But that's up to the government--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,Like the Ku Klux--,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,Wait--,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,Like the Ku Klux Klan?,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"Well, we can't force them to do that.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,Let me bring in Sandy.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,But this government's neglect does not destroy the underlying right.,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Sandy Levinson. I want to return to this issue of the-- of the absence of an explicit right to self-defense in the Constitution. You want to-- you would love to draw up the Constitution all over again. You'd like to start all over. And if you did, would you write in whether it's an amendment or in the body of the Constitution-- would you write in a basic right to self-defense?",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,"I would certainly consider it. It makes a lot of sense. But quite obviously, as I suggested in my opening remarks, it's a very, very capacious right. Does it extend to Martha Stewart, a convicted felon? And to me, it seems the answer should be yes. If Martha Stewart had knocked over a bank with a gun, I'm not sure that I would say she preserves her constitutional right to self-defense.

What about non-U.S. Nationals who live in the United States? You know, do they not bleed? Do they not have lives that are threatened? And then what about illegal aliens? The Fifth Circuit, as I'm sure Eugene and David both know, split 2-1 on whether or not a federal law that prohibits illegal aliens from possessing guns is constitutional. Their argument was that the point of the original Second Amendment-- and I think they're correct. I didn't do adequate justice to Bob Rosenkranz's initial introduction-- I think the historical origins of the Second Amendment really do have to do with citizen militias and organizing to overthrow corrupt governments. And the argument was that an illegal alien isn't part of the American community politically, which is certainly true. That doesn't mean that an illegal alien has no right to self-defense.",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,The right of the people to bear--,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,Eugene Volokh.,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"--arms throughout American history has had a self-defense component as well. We see that in the Pennsylvania constitution of 1776, which talked about the right of the people to keep and bear arms in defense of themselves in the states later on was more clearly even changed to each citizen defense of himself--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,But that wasn't put in the U.S. constitution. They knew about that and they didn't put it in.,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"But they talked about the right of the people to keep and bear arms. What you're suggesting is that the Second Amendment-- you're suggesting the Second Amendment is obsolete in part because it used-- the framers used the term keep and bear arms there in a way that's different from the way that it was being commonly used in the coordinate state constitutions of the time. I think you're creating obsolescence of your own making. You're interpreting it in a strange way as saying well, it wasn't intended to deal with the self-defense, and now you're saying it's obsolete. Well, I'm saying it was intended throughout to deal with self-defense. It was also aimed at a means of deterring government tyranny, but the interest of self-defense has been always around, and if you look at court decisions of the early 1800s, all the time--",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"Eugene, let's let Alan Alan Dershowitz.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,"--focusing on the wrong words. I'm not denying that the right to bear arms might have some current relevance as part of a right of self-defense. What I am arguing is that prelude to the operative words of the amendment clearly have become obsolete, a well-regulated militia being necessary to the security. Now, the answer that David gives is you want the Deacons of Justice to be able to come and have an armed conflict with the Ku Klux Klan. Now I was in the south during the Civil Rights Movement. The last thing Martin Luther King wanted was to arm the people and the civil rights workers. He wanted to confront violence with peace, and a well-regulated militia would've included the Ku Klux Klan. They were the citizens. They were the ones who were worried about the government taking away their civil right to have a segregated community. And the answer that my opponents give is if the Ku Klux Klan is armed, then we ought to arm civil rights workers, and let's have a war. I think Martin Luther King gets the better of that argument.",pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,"I mean, Alan, David Kopel. I don’t hear them saying that or even coming close to implying that. Even though it's a great-- that was a great moment. But I want The point is--

David Kopel.",neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"--those who want-- the majorities that want to oppress minorities like the Ku Klux Klan with local police connivance, they're always going to have arms and I applaud your presence in the south. You perhaps might not have been on the summer March from Mississippi to Memphis led by Dr. King where the Deacons for Defense were there and, in fact, were providing personal security for Dr. King himself.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,All right. I want to move on--,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,And how did that end up for Dr. King?,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,Huh?,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,How did that end up for Dr. King? Not very well.,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,I want to move on to the--,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,The availability of a gun.,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,moderator,I want to move on to another--,neutral,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,I don't understand what you're saying. The assassins are going to have the guns. The question is whether people ought to be able to have guns to defend themselves.,con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,The assassins have an easier time getting the guns when they're easily available in society.,pro,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,opponent,"How do you propose making it hard for an assassin in a country-- How do you propose making it hard for a political assassin who is willing to throw away the rest of his life essentially for his act, making it hard for him to get a gun in a country where there are 300 million guns.",con,,,none,,
111413%20guns,The Constitutional Right To Bear Arms Has Outlived Its Usefulness,2,proponent,That's the point. That there are 300 million guns. I want to live in a country where there are not 300 million guns.,pro,,,none,,
