topic_id,topic_category,model_name,debate_role,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
chemtrails,environment,gemma3:27b,opponent,54.88235294117647,51.0,10.52902151757926,45.0,85.0,17,5.230769230769231,1.0,10.009610766273966,-3.0,30.0,13,34.11764705882353,33.0,5.1706183496412725,25,46,17,31.61764705882353,32.0,5.555204237257804,19.5,41.0,17,0.9647706955174544,0.9565217391304348,0.0356313828186742,0.8928571428571429,1.0,17,-0.04274117647058824,0.0,0.37220170112927936,-0.8225,0.4588,17,31.76502641055443,30.303030303030305,21.176130930357203,0.0,71.42857142857143,17,0.0,0.0,0.0,0.0,0.0,17,3.3465309200603315,0.0,9.49880623927981,0.0,31.25,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,5.168931016140261,4.957163641184666,0.7676725074435709,3.845991620623644,6.299903173005288,17,0.17647058823529413,-0.0,0.5285941398709244,-1.0,1.0,17,-0.0033465309200603295,0.0,0.009498806239279805,-0.03125,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.14946991554518085,0.131578947368421,0.08692877039665758,0.0303030303030303,0.3636363636363636,17,0.6992374038942575,0.7429580293426552,0.1276689570982728,0.4201833829240957,0.8581993423021115,17,0.14946991554518085,0.131578947368421,0.08692877039665758,0.0303030303030303,0.3636363636363636,17,0.6992374038942575,0.7429580293426552,0.1276689570982728,0.4201833829240957,0.8581993423021115,17,0.8505300844548191,0.868421052631579,0.08692877039665761,0.6363636363636364,0.9696969696969696,17,0.3007625961057425,0.2570419706573448,0.12766895709827283,0.1418006576978885,0.5798166170759043,17,0.8505300844548191,0.868421052631579,0.08692877039665761,0.6363636363636364,0.9696969696969696,17,0.3007625961057425,0.2570419706573448,0.12766895709827283,0.1418006576978885,0.5798166170759043,17,0.8235294117647058,0.0,0.0,580,17
chemtrails,environment,gemma3:27b,proponent,51.89473684210526,52.0,3.478421366752219,45.0,58.0,19,-1.1333333333333333,-2.0,1.995232412766087,-4.0,3.0,15,32.73684210526316,34.0,5.970688637587591,22,43,19,32.73684210526316,34.0,5.970688637587591,22.0,43.0,19,0.987159113875361,1.0,0.019460566655609506,0.9565217391304348,1.0,19,0.004378947368421059,0.0,0.3192475695181951,-0.5574,0.4404,19,28.47054940560128,27.77777777777778,32.52425721277358,0.0,133.33333333333334,19,2.1929824561403506,0.0,9.558988911273405,0.0,41.66666666666666,19,19.560133694883522,27.77777777777778,17.95219823497196,0.0,45.45454545454545,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,5.548138814975167,5.383822897840052,1.3899684978056808,3.6183564493150935,8.749170215232814,19,-0.10526315789473684,0.0,0.4588314677411236,-1.0,1.0,19,-0.019560133694883495,-0.0277777777777777,0.01795219823497194,-0.0454545454545454,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.04935920017041778,0.0571428571428571,0.029928218253909834,0.0,0.0956521739130434,19,0.5293739594231366,0.5648657333850091,0.13868259522813245,0.1832227715552797,0.6828527117615351,15,0.04044367131326282,0.0434782608695652,0.03332498529071395,0.0,0.1,19,0.4605532643892112,0.457527340922419,0.12904432598014412,0.2746980762583293,0.67535524629792,15,0.9506407998295823,0.9428571428571428,0.029928218253909837,0.9043478260869564,1.0,19,0.4706260405768633,0.4351342666149909,0.13868259522813245,0.3171472882384649,0.8167772284447203,15,0.9595563286867371,0.9565217391304348,0.03332498529071396,0.9,1.0,19,0.5394467356107887,0.542472659077581,0.1290443259801441,0.32464475370208,0.7253019237416707,15,0.631578947368421,0.05263157894736842,0.0,622,19
climate_change_hoax,environment,dolphin-yi-34b,moderator,,,,,,0,,,,,,0,137.07142857142858,128.0,37.165874102490825,81,196,14,29.597619047619048,28.333333333333336,8.100693378423431,16.5,45.333333333333336,14,0.7374793113587614,0.7244154266626177,0.07055525537058494,0.6434782608695652,0.8555555555555555,14,-0.04487142857142858,-0.1048,0.7695992807734641,-0.9401,0.963,14,88.3984340308573,83.24808184143222,24.13836992989082,55.24861878453039,123.45679012345678,14,0.8818342151675486,0.0,3.299521505091659,0.0,12.34567901234568,14,2.205973913846165,0.0,3.1728694938185322,0.0,8.695652173913043,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,1.2327122227872924,1.2625796823326216,0.3583095022341097,0.7991970662268889,2.011365956857573,14,-0.5,-0.5,1.6984155512168937,-3.0,4.0,14,-0.00220597391384615,0.0,0.0031728694938185113,-0.008695652173913,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.19236005287367844,0.17308515190415055,0.04915836110696519,0.1413043478260869,0.2816901408450704,14,0.6999348865834417,0.6847875904819823,0.06697201142405992,0.6170917342452846,0.8283382189154752,14,0.0,0.0,0.0,0.0,0.0,14,,,,,,0,0.8076399471263215,0.8269148480958494,0.0491583611069652,0.7183098591549295,0.8586956521739131,14,0.3000651134165583,0.31521240951801766,0.06697201142405994,0.1716617810845248,0.3829082657547153,14,1.0,1.0,0.0,1.0,1.0,14,,,,,,0,1.0,0.07142857142857142,1.0,1919,14
climate_change_hoax,environment,dolphin-yi-34b,opponent,72.33333333333333,73.0,12.257165057144952,55.0,90.0,15,1.8181818181818181,1.0,1.7215215257545762,0.0,5.0,11,42.06666666666667,33.0,13.89484316812056,16,65,15,18.944444444444446,16.5,3.5588402486405477,15.5,25.5,15,0.9665199934165452,0.9523809523809524,0.03379126353102725,0.9142857142857144,1.0,15,0.19584666666666667,0.3182,0.5022567981004291,-0.6908,0.7701,15,36.5750632483047,30.303030303030305,26.56874805150117,0.0,78.43137254901961,15,0.0,0.0,0.0,0.0,0.0,15,1.169590643274854,0.0,4.529805083283529,0.0,17.54385964912281,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,4.493733993229887,4.342553924020479,2.125723294249193,2.364444014606117,10.762851716157142,15,0.8666666666666667,1.0,0.5163977794943222,-0.0,2.0,15,-0.0011695906432748532,0.0,0.004529805083283526,-0.0175438596491228,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.20836560593454076,0.14,0.18185754197235465,0.0222222222222222,0.6666666666666666,15,0.6807796737860148,0.7383880500543714,0.17556551972656076,0.3753214383200444,0.8795371951951839,15,0.20836560593454076,0.14,0.18185754197235465,0.0222222222222222,0.6666666666666666,15,0.6807796737860148,0.7383880500543714,0.17556551972656076,0.3753214383200444,0.8795371951951839,15,0.7916343940654592,0.86,0.18185754197235462,0.3333333333333333,0.9777777777777776,15,0.31922032621398516,0.2616119499456286,0.17556551972656076,0.120462804804816,0.6246785616799556,15,0.7916343940654592,0.86,0.18185754197235462,0.3333333333333333,0.9777777777777776,15,0.31922032621398516,0.2616119499456286,0.17556551972656076,0.120462804804816,0.6246785616799556,15,0.8,0.0,0.0,631,15
climate_change_hoax,environment,dolphin-yi-34b,proponent,48.38461538461539,50.0,7.018291120807846,35.0,55.0,13,-6.0,-3.0,3.8078865529319543,-10.0,-2.0,9,18.53846153846154,18.0,6.603223765901328,12,39,13,17.03846153846154,18.0,2.520429348853902,12.0,20.0,13,0.9815384615384615,1.0,0.06656402354702749,0.76,1.0,13,0.05931538461538462,0.0,0.3764592072769502,-0.4588,0.6808,13,22.736945915083563,0.0,30.188688701981572,0.0,66.66666666666667,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,9.318941351068577,9.6014000010503,2.4011809271603415,3.31880986221187,12.134620881852946,13,0.0,0.0,0.7071067811865476,-1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.061036911733474884,0.0789473684210526,0.045759222799348506,0.0,0.1176470588235294,13,0.5872539074352257,0.6031939935271682,0.10093713614259851,0.4075944627130829,0.7081684279554779,9,0.10279888276060492,0.0967741935483871,0.11794746358740081,0.0,0.4285714285714285,13,0.5842001240424598,0.6063914621065805,0.138990097111647,0.3560843490180098,0.7383880500543714,9,0.9389630882665251,0.9210526315789472,0.04575922279934852,0.8823529411764706,1.0,13,0.4127460925647743,0.3968060064728318,0.10093713614259851,0.2918315720445221,0.592405537286917,9,0.8972011172393951,0.9032258064516128,0.11794746358740088,0.5714285714285714,1.0,13,0.4157998759575402,0.3936085378934195,0.13899009711164695,0.2616119499456286,0.6439156509819901,9,0.38461538461538464,0.0,0.0,241,13
climate_change_hoax,environment,gemma3:27b,moderator,,,,,,0,,,,,,0,190.0625,181.5,19.631501046362533,162,237,16,37.16919642857143,35.91666666666667,9.151646051328179,23.142857142857142,56.333333333333336,16,0.7427405685344749,0.7394736842105263,0.040308705007506676,0.6792452830188679,0.8490566037735849,16,-0.01762500000000001,0.037349999999999994,0.7485538604536083,-0.9605,0.9333,16,64.83622885096761,61.62900188323918,12.565910137634686,46.875,88.88888888888889,16,0.0,0.0,0.0,0.0,0.0,16,1.5608011212930015,0.0,2.994698840592438,0.0,9.75609756097561,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.861014523943428,0.881879098658052,0.0805244718179495,0.718284939335774,1.027267055962953,16,0.4375,1.0,2.064582282206258,-4.0,3.0,16,-0.0015608011212929938,0.0,0.002994698840592426,-0.0097560975609756,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0963454557846013,0.09397859054415694,0.035711877681288105,0.0485436893203883,0.1491228070175438,16,0.5653117545814225,0.5757393018423158,0.10448435199832096,0.3677282547776536,0.7718745125457163,16,0.0,0.0,0.0,0.0,0.0,16,,,,,,0,0.9036545442153987,0.906021409455843,0.035711877681288105,0.8508771929824561,0.9514563106796116,16,0.43468824541857753,0.42426069815768414,0.10448435199832096,0.2281254874542837,0.6322717452223464,16,1.0,1.0,0.0,1.0,1.0,16,,,,,,0,1.0,0.0,1.0,3041,16
climate_change_hoax,environment,gemma3:27b,opponent,57.93333333333333,52.0,11.176932026446682,50.0,85.0,15,7.909090909090909,3.0,10.42549323010231,-6.0,25.0,11,34.6,34.0,6.895132858970677,26,49,15,34.6,34.0,6.895132858970677,26.0,49.0,15,0.9593996700604251,0.9615384615384616,0.029359623910106058,0.8947368421052632,1.0,15,-0.06950666666666666,0.0,0.47918941150158784,-0.7906,0.7783,15,33.52879035557654,31.25,27.96580023597551,0.0,100.0,15,2.380952380952381,0.0,9.22138891954147,0.0,35.714285714285715,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,4.482972555138372,4.237114269443185,0.8660488737348109,3.1810471876554742,6.159390063691358,15,0.06666666666666667,-0.0,0.7037315505489968,-1.0,1.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.132661573301169,0.1351351351351351,0.06206629866347248,0.037037037037037,0.2653061224489796,15,0.6335467102479709,0.6200423950463563,0.12412142703745421,0.4292644650465761,0.8441904924334767,15,0.132661573301169,0.1351351351351351,0.06206629866347248,0.037037037037037,0.2653061224489796,15,0.6335467102479709,0.6200423950463563,0.12412142703745421,0.4292644650465761,0.8441904924334767,15,0.867338426698831,0.8648648648648649,0.06206629866347248,0.7346938775510203,0.962962962962963,15,0.36645328975202907,0.3799576049536437,0.12412142703745425,0.1558095075665233,0.5707355349534239,15,0.867338426698831,0.8648648648648649,0.06206629866347248,0.7346938775510203,0.962962962962963,15,0.36645328975202907,0.3799576049536437,0.12412142703745425,0.1558095075665233,0.5707355349534239,15,0.8,0.06666666666666667,0.0,519,15
climate_change_hoax,environment,gemma3:27b,proponent,49.05882352941177,51.0,8.641980301378371,25.0,65.0,17,-2.923076923076923,-2.0,7.2048772654540345,-15.0,16.0,13,34.23529411764706,34.0,5.815167793846385,25,46,17,34.23529411764706,34.0,5.815167793846385,25.0,46.0,17,0.9905940694810965,1.0,0.01758026757414332,0.9565217391304348,1.0,17,0.3713117647058824,0.5267,0.3788893487588971,-0.4767,0.7469,17,5.39248830025587,0.0,12.071080296300636,0.0,34.48275862068966,17,3.365295961644846,0.0,9.724520811625208,0.0,34.48275862068966,17,5.229089607445412,0.0,11.764021201105997,0.0,34.48275862068966,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,4.767827538444508,4.893205599604032,1.1195680169993918,3.1474450306038904,7.152123454769452,17,0.35294117647058826,0.0,0.7859052479933757,-1.0,2.0,17,-0.005229089607445406,0.0,0.011764021201105982,-0.0344827586206896,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.028820965351542546,0.0306122448979591,0.024017684741753312,0.0,0.0725806451612903,17,0.4801885675379877,0.4950356906348832,0.08675713688227163,0.2938319441667659,0.6065881951582788,13,0.03173550053486255,0.0222222222222222,0.03335188157751594,0.0,0.1041666666666666,17,0.4343136478198781,0.4433821667348741,0.06722767400962228,0.3571329185924361,0.5345552931604549,13,0.9711790346484575,0.9693877551020408,0.024017684741753337,0.9274193548387096,1.0,17,0.5198114324620122,0.5049643093651168,0.08675713688227163,0.3934118048417212,0.706168055833234,13,0.9682644994651374,0.9777777777777776,0.033351881577515945,0.8958333333333334,1.0,17,0.565686352180122,0.5566178332651259,0.06722767400962229,0.4654447068395451,0.6428670814075639,13,0.17647058823529413,0.11764705882352941,0.0,582,17
covid_vaccine_microchips,health,dolphin-yi-34b,moderator,,,,,,0,,,,,,0,146.5,143.5,30.772281900004327,84,201,16,28.698958333333334,28.314285714285713,4.993434235464386,18.33333333333333,37.5,16,0.7253106687819059,0.7298245614035088,0.05828585089441574,0.6422018348623854,0.8301886792452831,16,-0.51275625,-0.64195,0.4703993040935187,-0.9789,0.4956,16,98.79929976421187,94.28879310344828,31.268651958714177,55.27638190954774,190.47619047619048,16,1.1780753968253967,0.0,3.344078133072058,0.0,11.904761904761903,16,3.436560840704792,2.487562189054726,3.6364259526492457,0.0,8.620689655172415,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,1.0895789625227192,1.0553457895558638,0.24816853560103838,0.7342491102856672,1.6797465638428173,16,0.8125,1.0,1.3275918047351754,-1.0,3.0,16,-0.003436560840704775,-0.0024875621890547,0.003636425952649231,-0.0086206896551724,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.13214359318574784,0.12224989622249896,0.04124978135326971,0.08,0.2222222222222222,16,0.6828813993618659,0.7275709896267536,0.1084306935357247,0.4067888362645132,0.7968960927725435,16,0.0,0.0,0.0,0.0,0.0,16,,,,,,0,0.8678564068142521,0.8777501037775011,0.04124978135326971,0.7777777777777778,0.92,16,0.317118600638134,0.27242901037324635,0.1084306935357247,0.2031039072274565,0.5932111637354868,16,1.0,1.0,0.0,1.0,1.0,16,,,,,,0,1.0,0.125,1.0,2344,16
covid_vaccine_microchips,health,dolphin-yi-34b,opponent,74.25,80.0,13.274206019741648,52.0,90.0,12,3.75,2.5,6.453127702351562,-2.0,18.0,8,34.083333333333336,29.5,16.860164634876835,17,64,12,17.76388888888889,17.5,3.6198515046649247,11.5,24.0,12,0.94769968593498,1.0,0.06597211763143691,0.8571428571428571,1.0,12,-0.469575,-0.5267,0.18801265491740418,-0.7096,-0.1358,12,63.03787588827121,52.77777777777778,32.86921885893643,28.571428571428573,117.6470588235294,12,12.795374560080441,0.0,22.5698031696926,0.0,58.8235294117647,12,3.6350844277673544,0.0,8.560694625934829,0.0,24.390243902439025,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,5.440959184673276,4.661937080346126,2.5939407233714817,2.1884238712761097,9.46588770783505,12,0.4166666666666667,1.0,0.90033663737852,-2.0,1.0,12,-0.00363508442776735,0.0,0.008560694625934819,-0.024390243902439,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.11290328177298568,0.10263157894736841,0.0758888554944309,0.03125,0.3125,12,0.6690276744357827,0.6621508590975465,0.13969917048030356,0.4500458188257297,0.8729719209543771,12,0.11290328177298568,0.10263157894736841,0.0758888554944309,0.03125,0.3125,12,0.6690276744357827,0.6621508590975465,0.13969917048030356,0.4500458188257297,0.8729719209543771,12,0.8870967182270143,0.8973684210526316,0.0758888554944309,0.6875,0.96875,12,0.3309723255642173,0.33784914090245355,0.13969917048030353,0.1270280790456228,0.5499541811742703,12,0.8870967182270143,0.8973684210526316,0.0758888554944309,0.6875,0.96875,12,0.3309723255642173,0.33784914090245355,0.13969917048030353,0.1270280790456228,0.5499541811742703,12,1.0,0.3333333333333333,0.0,409,12
covid_vaccine_microchips,health,dolphin-yi-34b,proponent,56.30769230769231,55.0,8.606050346361133,40.0,70.0,13,-3.7777777777777777,-3.0,5.847601597616277,-10.0,5.0,9,22.307692307692307,23.0,5.421940233665057,10,29,13,17.23076923076923,15.0,5.31356512700977,10.0,28.0,13,0.9833990795529257,1.0,0.03210055384370767,0.9166666666666666,1.0,13,0.04515384615384615,0.0,0.21583853384488066,-0.3612,0.5267,13,45.093798389569535,41.66666666666666,22.302103546453658,0.0,100.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,7.218161098803874,6.677312527014578,2.555205598439762,4.869209770316461,14.70841821433325,13,0.38461538461538464,0.0,0.5063696835418333,0.0,1.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.06038338506853423,0.0612244897959183,0.05315349386157518,0.0,0.1549295774647887,13,0.6723851032325929,0.6624268695597424,0.057215897462473554,0.5920451275596987,0.7503768258059542,9,0.06868125069007656,0.0555555555555555,0.07307624281073673,0.0,0.217391304347826,13,0.6732689013811065,0.674617133164429,0.1454118400206777,0.3708998813506513,0.8729719209543771,9,0.9396166149314656,0.9387755102040816,0.05315349386157519,0.8450704225352113,1.0,13,0.32761489676740707,0.3375731304402576,0.05721589746247355,0.2496231741940457,0.4079548724403012,9,0.9313187493099234,0.9444444444444444,0.07307624281073674,0.782608695652174,1.0,13,0.3267310986188934,0.325382866835571,0.1454118400206777,0.1270280790456228,0.6291001186493487,9,0.9230769230769231,0.0,0.15384615384615385,290,13
covid_vaccine_microchips,health,gemma3:27b,moderator,,,,,,0,,,,,,0,196.5,188.5,32.42684073418192,154,260,14,43.65544217687074,44.66666666666667,11.525364584500634,24.142857142857142,61.75,14,0.7421001013281873,0.7408819628647215,0.04460441160725935,0.6581196581196581,0.8080808080808081,14,-0.20249999999999999,-0.2283,0.6463326804720259,-0.9388,0.8786,14,63.58867511388241,66.44917582417582,10.82990561127439,46.15384615384615,77.92207792207792,14,0.42265426880811496,0.0,1.5814274669374224,0.0,5.9171597633136095,14,5.1813957403429765,5.30806487947736,4.22034810604051,0.0,12.658227848101266,14,0.31887755102040816,0.0,1.1931305442518947,0.0,4.464285714285714,14,0.31887755102040816,0.0,1.1931305442518947,0.0,4.464285714285714,14,0.0,0.0,0.0,0.0,0.0,14,0.8154612416493306,0.8158030920507702,0.12831922298035967,0.5871206306608612,0.9994169485163652,14,0.6428571428571429,1.0,0.8418973861410954,-1.0,2.0,14,-0.004862518189322536,-0.0053080648794772995,0.0044415559496733216,-0.0126582278481012,0.0,14,0.00031887755102040716,0.0,0.0011931305442518907,0.0,0.0044642857142857,14,0.11616017606794403,0.09945054945054946,0.048164392509571025,0.0476190476190476,0.2409638554216867,14,0.6120316905628236,0.6253283762323582,0.05007949009376658,0.4943924452827161,0.6755371022373693,14,0.0,0.0,0.0,0.0,0.0,14,,,,,,0,0.883839823932056,0.9005494505494507,0.04816439250957105,0.7590361445783133,0.9523809523809524,14,0.3879683094371765,0.3746716237676418,0.05007949009376654,0.3244628977626307,0.5056075547172838,14,1.0,1.0,0.0,1.0,1.0,14,,,,,,0,1.0,0.07142857142857142,1.0,2751,14
covid_vaccine_microchips,health,gemma3:27b,opponent,55.833333333333336,53.5,9.050511847728965,50.0,90.0,18,4.0,2.0,7.912988349251162,0.0,31.0,14,35.94444444444444,34.5,7.0416594152416545,26,53,18,28.833333333333332,29.5,6.816933932149713,17.0,42.0,18,0.966144021484905,0.9614814814814814,0.034387728094973584,0.8928571428571429,1.0,18,0.010561111111111101,0.0,0.48301165268964985,-0.7269,0.836,18,43.05697779423421,36.47214854111406,25.462997900970905,0.0,97.5609756097561,18,2.7439024390243905,0.0,7.986613752407846,0.0,25.0,18,5.643972320226347,0.0,11.150347029183099,0.0,33.333333333333336,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,4.498899322289569,4.491612083375109,0.9374693154121352,3.319734733746816,6.626818682975349,18,0.16666666666666666,-0.0,0.5144957554275266,-1.0,1.0,18,-0.005643972320226339,0.0,0.011150347029183086,-0.0333333333333333,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.1360625850525265,0.14946808510638293,0.06134616509752212,0.0357142857142857,0.2692307692307692,18,0.695395849803256,0.719230014038327,0.09909198354363632,0.4508304005921627,0.8308477974916333,18,0.1360625850525265,0.14946808510638293,0.06134616509752212,0.0357142857142857,0.2692307692307692,18,0.695395849803256,0.719230014038327,0.09909198354363632,0.4508304005921627,0.8308477974916333,18,0.8639374149474734,0.850531914893617,0.06134616509752211,0.7307692307692308,0.9642857142857144,18,0.30460415019674403,0.28076998596167296,0.09909198354363631,0.1691522025083667,0.5491695994078374,18,0.8639374149474734,0.850531914893617,0.06134616509752211,0.7307692307692308,0.9642857142857144,18,0.30460415019674403,0.28076998596167296,0.09909198354363631,0.1691522025083667,0.5491695994078374,18,0.8888888888888888,0.1111111111111111,0.0,647,18
