run_id,turn_index,model_name,debate_role,topic_id,stage,embed_pca_1,embed_pca_2
run_20260208_103631,6,gemma3:27b,moderator,fluoride_water,middle,-1.7788221604046464,-10.53691975198168
run_20260208_103631,7,gemma3:27b,proponent,fluoride_water,middle,-1.9006096071916,-0.3852618316298987
run_20260208_103631,8,gemma3:27b,opponent,fluoride_water,middle,-0.2629206891312248,-0.878810524179832
run_20260208_103631,9,gemma3:27b,moderator,fluoride_water,middle,-1.5104136658877991,-10.63082550719829
run_20260208_103631,10,gemma3:27b,proponent,fluoride_water,middle,-2.357804374839592,-0.9429502261937018
run_20260208_103631,11,gemma3:27b,opponent,fluoride_water,closing,0.1198287800954774,-0.9544487118416362
run_20260208_103631,12,gemma3:27b,moderator,fluoride_water,closing,-1.8863881379567495,-9.663064665890747
run_20260208_103631,13,gemma3:27b,proponent,fluoride_water,closing,-6.720482769307621,-1.5414943657925761
run_20260208_103631,14,gemma3:27b,opponent,fluoride_water,closing,-6.95938176061546,-2.7012567849956546
run_20260208_103631,15,gemma3:27b,moderator,fluoride_water,closing,2.224554466954142,-7.803908994621959
run_20260208_104240,1,gemma3:27b,proponent,big_pharma,opening,-12.812686148420902,-1.259054572289116
run_20260208_104240,2,gemma3:27b,opponent,big_pharma,opening,-10.272572157809876,-1.1588469787917741
run_20260208_104240,3,gemma3:27b,moderator,big_pharma,opening,-2.397176785164162,-11.689395180416923
run_20260208_104240,4,gemma3:27b,proponent,big_pharma,opening,-6.674247774042998,-2.5907254384591765
run_20260208_104240,5,gemma3:27b,opponent,big_pharma,middle,-8.642882483705584,-0.3084410434336586
run_20260208_104240,6,gemma3:27b,moderator,big_pharma,middle,-2.287204830131188,-10.061977015630566
run_20260208_104240,7,gemma3:27b,proponent,big_pharma,middle,-7.9393074659395255,-1.4431880585609866
run_20260208_104240,8,gemma3:27b,opponent,big_pharma,middle,-8.228105219286133,-3.387422860979428
run_20260208_104240,9,gemma3:27b,moderator,big_pharma,closing,-1.2789422057643107,-9.913325871112901
run_20260208_104240,10,gemma3:27b,proponent,big_pharma,closing,-4.306317632384093,-1.7362476902254325
run_20260208_104240,11,gemma3:27b,opponent,big_pharma,closing,-10.597669497141677,-1.3779599579084354
run_20260208_104240,12,gemma3:27b,moderator,big_pharma,closing,1.87254003391362,-9.700970176665109
run_20260208_105008,1,gemma3:27b,proponent,moon_landing_hoax,opening,2.075954381427552,7.706118400180666
run_20260208_105008,2,gemma3:27b,opponent,moon_landing_hoax,opening,3.5405743741162037,5.560406799943039
run_20260208_105008,3,gemma3:27b,moderator,moon_landing_hoax,opening,7.848658043525103,-4.357150566191166
run_20260208_105008,4,gemma3:27b,proponent,moon_landing_hoax,opening,4.054938924969961,4.62738691415152
run_20260208_105008,5,gemma3:27b,opponent,moon_landing_hoax,opening,4.812814350597992,5.484483610124988
run_20260208_105008,6,gemma3:27b,moderator,moon_landing_hoax,middle,7.11858211033671,-4.296152396502916
run_20260208_105008,7,gemma3:27b,proponent,moon_landing_hoax,middle,5.184810594325048,4.460420739312191
run_20260208_105008,8,gemma3:27b,opponent,moon_landing_hoax,middle,4.6962571202245,-0.23890913274961217
run_20260208_105008,9,gemma3:27b,moderator,moon_landing_hoax,middle,7.740814594953894,-6.5997666179667505
run_20260208_105008,10,gemma3:27b,proponent,moon_landing_hoax,middle,4.122044955437931,6.421550076242467
run_20260208_105008,11,gemma3:27b,opponent,moon_landing_hoax,closing,2.9058139325331886,4.559261228313448
run_20260208_105008,12,gemma3:27b,moderator,moon_landing_hoax,closing,9.00352424257411,-4.789518205860744
run_20260208_105008,13,gemma3:27b,proponent,moon_landing_hoax,closing,1.2465268065811266,4.061560230685807
run_20260208_105008,14,gemma3:27b,opponent,moon_landing_hoax,closing,-4.403906662050471,-1.2460664291391734
run_20260208_105008,15,gemma3:27b,moderator,moon_landing_hoax,closing,5.022544851118205,-5.640237319864251
run_20260208_105659,1,gemma3:27b,proponent,9_11_inside_job,opening,6.320103598612107,7.344979260314489
run_20260208_105659,2,gemma3:27b,opponent,9_11_inside_job,opening,6.871777241164676,8.942242974439823
run_20260208_105659,3,gemma3:27b,moderator,9_11_inside_job,opening,9.769861221323902,-1.6007735852625942
run_20260208_105659,4,gemma3:27b,proponent,9_11_inside_job,opening,3.7539623285406196,7.015797900652063
run_20260208_105659,5,gemma3:27b,opponent,9_11_inside_job,opening,4.066691672135995,7.712510941693103
run_20260208_105659,6,gemma3:27b,moderator,9_11_inside_job,middle,9.722869650720186,-3.1982292764921065
run_20260208_105659,7,gemma3:27b,proponent,9_11_inside_job,middle,3.659618480737603,4.948831732767854
run_20260208_105659,8,gemma3:27b,opponent,9_11_inside_job,middle,3.393971841415658,4.38337562365389
run_20260208_105659,9,gemma3:27b,moderator,9_11_inside_job,middle,8.060337259990709,-6.168087993954016
run_20260208_105659,10,gemma3:27b,proponent,9_11_inside_job,middle,4.676796412723502,6.375539137125678
run_20260208_105659,11,gemma3:27b,opponent,9_11_inside_job,closing,2.75044960935209,4.936727375066721
run_20260208_105659,12,gemma3:27b,moderator,9_11_inside_job,closing,7.707184229962185,-3.0123828607899195
run_20260208_105659,13,gemma3:27b,proponent,9_11_inside_job,closing,6.112615841977176,5.098231581777798
run_20260208_105659,14,gemma3:27b,opponent,9_11_inside_job,closing,3.22150760367634,5.626059268422758
run_20260208_105659,15,gemma3:27b,moderator,9_11_inside_job,closing,7.892803437347249,-7.665373396842896
run_20260208_110425,1,gemma3:27b,proponent,deep_state,opening,4.20668277020732,6.789663251589835
run_20260208_110425,2,gemma3:27b,opponent,deep_state,opening,3.532585632400801,0.15109918890615154
run_20260208_110425,3,gemma3:27b,moderator,deep_state,opening,8.242745600746275,-7.824623016446431
run_20260208_110425,4,gemma3:27b,proponent,deep_state,opening,3.858120350221756,5.279001501152845
run_20260208_110425,5,gemma3:27b,opponent,deep_state,opening,5.492350529171241,1.8674223808680421
run_20260208_110425,6,gemma3:27b,moderator,deep_state,middle,9.126804057348458,-6.9911504549554895
run_20260208_110425,7,gemma3:27b,proponent,deep_state,middle,4.171433445140785,2.7874237672432076
run_20260208_110425,8,gemma3:27b,opponent,deep_state,middle,1.7447187106832827,2.107467609679745
run_20260208_110425,9,gemma3:27b,moderator,deep_state,middle,7.056017275765161,-7.3701245673710085
run_20260208_110425,10,gemma3:27b,proponent,deep_state,middle,-0.33800767412377813,2.989749560621495
run_20260208_110425,11,gemma3:27b,opponent,deep_state,closing,6.320828043227506,2.110140979145687
run_20260208_110425,12,gemma3:27b,moderator,deep_state,closing,9.030909470513114,-7.506318042857459
run_20260208_110425,13,gemma3:27b,proponent,deep_state,closing,3.591508618148599,2.3873771735560667
run_20260208_110425,14,gemma3:27b,opponent,deep_state,closing,2.894763345664132,1.8786869234926171
run_20260208_110425,15,gemma3:27b,moderator,deep_state,closing,6.400164166933491,-9.258724982362603
run_20260208_111131,1,gemma3:27b,proponent,election_fraud,opening,1.7765024553457516,4.498262615571817
run_20260208_111131,2,gemma3:27b,opponent,election_fraud,opening,3.5029930319620424,3.821756611528636
run_20260208_111131,3,gemma3:27b,moderator,election_fraud,opening,7.137526523352317,-8.209578884257587
run_20260208_111131,4,gemma3:27b,proponent,election_fraud,opening,3.4994051525975123,4.186859388092432
run_20260208_111131,5,gemma3:27b,opponent,election_fraud,opening,4.098050503008086,2.2681269484536943
run_20260208_111131,6,gemma3:27b,moderator,election_fraud,middle,8.20594231000039,-9.560698850889509
run_20260208_111131,7,gemma3:27b,proponent,election_fraud,middle,1.8551620481900288,0.5323515366639923
run_20260208_111131,8,gemma3:27b,opponent,election_fraud,middle,0.8649662097039925,-0.1491859541488893
run_20260208_111131,9,gemma3:27b,moderator,election_fraud,middle,6.860150052325146,-10.005937867872682
run_20260208_111131,10,gemma3:27b,proponent,election_fraud,middle,2.4898744714861123,0.9812591337409149
run_20260208_111131,11,gemma3:27b,opponent,election_fraud,closing,2.5639325789070284,0.24777934905829216
run_20260208_111131,12,gemma3:27b,moderator,election_fraud,closing,5.883155519727648,-8.144197992012456
run_20260208_111131,13,gemma3:27b,proponent,election_fraud,closing,0.013152291455071201,0.2245004307528582
run_20260208_111131,14,gemma3:27b,opponent,election_fraud,closing,2.797125220165226,-0.5476371909624901
run_20260208_111131,15,gemma3:27b,moderator,election_fraud,closing,7.225253494863136,-10.189755979228405
run_20260208_111711,1,gemma3:27b,proponent,5g_health_risks,opening,-10.047825661372213,3.6058509305178537
run_20260208_111711,2,gemma3:27b,opponent,5g_health_risks,opening,-6.835614548107434,1.1353180100762135
run_20260208_111711,3,gemma3:27b,moderator,5g_health_risks,opening,0.9572686982400033,-10.770810821617875
run_20260208_111711,4,gemma3:27b,proponent,5g_health_risks,opening,-5.386925082950721,1.985598109057432
run_20260208_111711,5,gemma3:27b,opponent,5g_health_risks,middle,-6.213775436297993,3.22901613463428
run_20260208_111711,6,gemma3:27b,moderator,5g_health_risks,middle,1.471804466358457,-7.521508087172595
run_20260208_111711,7,gemma3:27b,proponent,5g_health_risks,middle,-3.1053000345722013,-2.797804145240683
run_20260208_111711,8,gemma3:27b,opponent,5g_health_risks,middle,-4.258739257232608,-0.6490069067698864
run_20260208_111711,9,gemma3:27b,moderator,5g_health_risks,closing,-1.9641190205384897,-10.772988539980277
run_20260208_111711,10,gemma3:27b,proponent,5g_health_risks,closing,-4.774195821966746,2.6110405634616116
run_20260208_111711,11,gemma3:27b,opponent,5g_health_risks,closing,-7.03184653820679,0.7493430652331734
run_20260208_111711,12,gemma3:27b,moderator,5g_health_risks,closing,-1.5392112978365973,-7.329067274549561
run_20260208_112354,1,gemma3:27b,proponent,social_media_mind_control,opening,-2.161034462296388,1.6260793127626179
run_20260208_112354,2,gemma3:27b,opponent,social_media_mind_control,opening,-0.7450101128756335,0.763002470555514
run_20260208_112354,3,gemma3:27b,moderator,social_media_mind_control,opening,5.339623261956052,-8.284657891458012
run_20260208_112354,4,gemma3:27b,proponent,social_media_mind_control,opening,2.13660616733516,1.9322188253884398
run_20260208_112354,5,gemma3:27b,opponent,social_media_mind_control,opening,3.1753219118861233,2.9121252822078723
run_20260208_112354,6,gemma3:27b,moderator,social_media_mind_control,middle,7.555017649690346,-9.411001650076141
run_20260208_112354,7,gemma3:27b,proponent,social_media_mind_control,middle,4.535645282737006,1.7890457065008654
run_20260208_112354,8,gemma3:27b,opponent,social_media_mind_control,middle,1.1086448815751726,1.6699870453470878
run_20260208_112354,9,gemma3:27b,moderator,social_media_mind_control,middle,6.253713890842072,-6.39264514916737
run_20260208_112354,10,gemma3:27b,proponent,social_media_mind_control,middle,1.3094341273823689,-0.3330064392141968
run_20260208_112354,11,gemma3:27b,opponent,social_media_mind_control,closing,-1.2118731803155554,1.9582979031280963
run_20260208_112354,12,gemma3:27b,moderator,social_media_mind_control,closing,6.187177026249905,-7.218270770652362
run_20260208_112354,13,gemma3:27b,proponent,social_media_mind_control,closing,0.4025508649599567,0.04328315158916734
run_20260208_112354,14,gemma3:27b,opponent,social_media_mind_control,closing,-4.417431237721224,0.637785884042814
run_20260208_112354,15,gemma3:27b,moderator,social_media_mind_control,closing,2.711527700259875,-8.779939939830038
run_20260208_113120,1,gemma3:27b,proponent,ai_surveillance,opening,-0.7644297569309983,7.72105496900896
run_20260208_113120,2,gemma3:27b,opponent,ai_surveillance,opening,-0.21400734628612897,6.69286204652124
run_20260208_113120,3,gemma3:27b,moderator,ai_surveillance,opening,6.862185119971017,-3.0835882605209117
run_20260208_113120,4,gemma3:27b,proponent,ai_surveillance,opening,-1.0994649650704722,0.7761696670422629
run_20260208_113120,5,gemma3:27b,opponent,ai_surveillance,opening,3.077134373031089,4.713154153859911
run_20260208_113120,6,gemma3:27b,moderator,ai_surveillance,middle,7.408474395364759,-5.054264435154979
run_20260208_113120,7,gemma3:27b,proponent,ai_surveillance,middle,-1.2362545430456848,2.8096161852295207
run_20260208_113120,8,gemma3:27b,opponent,ai_surveillance,middle,0.5959796220637034,3.6386513914302494
run_20260208_113120,9,gemma3:27b,moderator,ai_surveillance,middle,6.259914049553031,-6.544327727028784
run_20260208_113120,10,gemma3:27b,proponent,ai_surveillance,middle,5.0417096234555645,3.9241431555093635
run_20260208_113120,11,gemma3:27b,opponent,ai_surveillance,closing,4.150576255296923,1.4347856965166514
run_20260208_113120,12,gemma3:27b,moderator,ai_surveillance,closing,8.058962505410552,-4.878930501846543
run_20260208_113120,13,gemma3:27b,proponent,ai_surveillance,closing,2.630108055326168,1.6091337553427443
run_20260208_113120,14,gemma3:27b,opponent,ai_surveillance,closing,1.2458646018358066,-0.7331669759004802
run_20260208_113120,15,gemma3:27b,moderator,ai_surveillance,closing,5.566705183590519,-7.146340811474437
run_20260208_113710,1,gemma3:27b,proponent,climate_change_hoax,opening,-1.877742334057735,3.731220284860753
run_20260208_113710,2,gemma3:27b,opponent,climate_change_hoax,opening,-2.616509998584334,2.507684414652874
run_20260208_113710,3,gemma3:27b,moderator,climate_change_hoax,opening,2.8562087801287697,-8.511653468547586
run_20260208_113710,4,gemma3:27b,proponent,climate_change_hoax,opening,-7.131772145020872,0.36064556371841183
run_20260208_113710,5,gemma3:27b,opponent,climate_change_hoax,middle,-5.454941163081495,2.8043416380727
run_20260208_113710,6,gemma3:27b,moderator,climate_change_hoax,middle,0.18122496639074712,-5.824614544847714
run_20260208_113710,7,gemma3:27b,proponent,climate_change_hoax,middle,-3.4935254209619098,1.7845298475654627
run_20260208_113710,8,gemma3:27b,opponent,climate_change_hoax,middle,-0.6876444913211822,-1.481975887624679
run_20260208_113710,9,gemma3:27b,moderator,climate_change_hoax,closing,3.0570542513266776,-8.715608746819651
run_20260208_113710,10,gemma3:27b,proponent,climate_change_hoax,closing,-7.953383393407868,0.8345683330264623
run_20260208_113710,11,gemma3:27b,opponent,climate_change_hoax,closing,-0.9759168648406839,1.5500370971727062
run_20260208_113710,12,gemma3:27b,moderator,climate_change_hoax,closing,2.329742850749778,-9.138221370746427
run_20260208_114345,1,gemma3:27b,proponent,chemtrails,opening,0.9649433538463035,4.920375090330999
run_20260208_114345,2,gemma3:27b,opponent,chemtrails,opening,2.161806989497949,3.84393999347848
run_20260208_114345,3,gemma3:27b,moderator,chemtrails,opening,6.973718708689671,-8.011306049477517
run_20260208_114345,4,gemma3:27b,proponent,chemtrails,opening,1.6080915835724603,0.8933218010491684
run_20260208_114345,5,gemma3:27b,opponent,chemtrails,opening,3.8656703304560054,0.9919028532945755
run_20260208_114345,6,gemma3:27b,moderator,chemtrails,middle,6.890990002504704,-9.53426045482216
run_20260208_114345,7,gemma3:27b,proponent,chemtrails,middle,0.227132693420932,0.18138514648722776
run_20260208_114345,8,gemma3:27b,opponent,chemtrails,middle,6.1435942485778705,0.9998476830579741
run_20260208_114345,9,gemma3:27b,moderator,chemtrails,middle,4.56089278791387,-9.2776244890756
run_20260208_114345,10,gemma3:27b,proponent,chemtrails,middle,1.0314815833759747,5.103728343143633
run_20260208_114345,11,gemma3:27b,opponent,chemtrails,closing,2.660486388360855,3.187213271696318
run_20260208_114345,12,gemma3:27b,moderator,chemtrails,closing,5.374570955936248,-10.005245186263187
run_20260208_114345,13,gemma3:27b,proponent,chemtrails,closing,-2.5484462549860236,-0.6807236530022468
run_20260208_114345,14,gemma3:27b,opponent,chemtrails,closing,-3.2652348679667704,1.3358850892574547
run_20260208_114345,15,gemma3:27b,moderator,chemtrails,closing,2.0079263801024405,-10.078701259130113
run_20260208_115100,1,gemma3:27b,proponent,flat_earth,opening,1.420422515606826,3.4770078735162664
run_20260208_115100,2,gemma3:27b,opponent,flat_earth,opening,5.43385275780506,1.8450918374204504
run_20260208_115100,3,gemma3:27b,moderator,flat_earth,opening,8.077823203267329,-7.407293648832997
run_20260208_115100,4,gemma3:27b,proponent,flat_earth,opening,3.0613703375946435,5.318886949822169
run_20260208_115100,5,gemma3:27b,opponent,flat_earth,opening,1.3301045369244309,4.77293493721264
run_20260208_115100,6,gemma3:27b,moderator,flat_earth,middle,5.733571943901496,-6.218682316161004
run_20260208_115100,7,gemma3:27b,proponent,flat_earth,middle,2.4715482552818107,3.2281348777604957
run_20260208_115100,8,gemma3:27b,opponent,flat_earth,middle,4.584913090054789,3.7650593594713246
run_20260208_115100,9,gemma3:27b,moderator,flat_earth,middle,7.887030150149511,-8.50936880365354
run_20260208_115100,10,gemma3:27b,proponent,flat_earth,middle,2.278056856082987,6.231737981904365
run_20260208_115100,11,gemma3:27b,opponent,flat_earth,closing,0.9350893045375428,1.7411518232984635
run_20260208_115100,12,gemma3:27b,moderator,flat_earth,closing,6.770674575388868,-8.799763372123415
run_20260208_115100,13,gemma3:27b,proponent,flat_earth,closing,1.5291273361583093,1.9772615699992924
run_20260208_115100,14,gemma3:27b,opponent,flat_earth,closing,5.223265311691692,3.1403978730907163
run_20260208_115100,15,gemma3:27b,moderator,flat_earth,closing,6.93454571980924,-7.846530790172284
run_20260208_115750,1,gemma3:27b,proponent,federal_reserve,opening,-2.671428371436439,4.824784985001332
run_20260208_115750,2,gemma3:27b,opponent,federal_reserve,opening,-0.5802227812031966,3.468014439614157
run_20260208_115750,3,gemma3:27b,moderator,federal_reserve,opening,3.027702677307447,-7.263530393046873
run_20260208_115750,4,gemma3:27b,proponent,federal_reserve,opening,-0.7245610801333728,6.462862264254429
run_20260208_115750,5,gemma3:27b,opponent,federal_reserve,opening,0.006564686135779047,5.041179877112268
run_20260208_115750,6,gemma3:27b,moderator,federal_reserve,middle,6.0846124301200275,-5.092557469739872
run_20260208_115750,7,gemma3:27b,proponent,federal_reserve,middle,-4.243923072976191,4.407186434149547
run_20260208_115750,8,gemma3:27b,opponent,federal_reserve,middle,-4.74986424372659,2.497009631592363
run_20260208_115750,9,gemma3:27b,moderator,federal_reserve,middle,2.408795234124821,-7.46735768532779
run_20260208_115750,10,gemma3:27b,proponent,federal_reserve,middle,-2.6699531005643853,2.367647414185222
run_20260208_115750,11,gemma3:27b,opponent,federal_reserve,closing,-0.41320349832542164,-0.08395676683625512
run_20260208_115750,12,gemma3:27b,moderator,federal_reserve,closing,5.547649119658731,-8.377671892304067
run_20260208_115750,13,gemma3:27b,proponent,federal_reserve,closing,2.438884240328748,-0.9669352345525065
run_20260208_115750,14,gemma3:27b,opponent,federal_reserve,closing,-0.5907960238502641,2.4167134393615304
run_20260208_115750,15,gemma3:27b,moderator,federal_reserve,closing,5.4173003388712875,-8.522605949505248
run_20260208_120342,1,gemma3:27b,proponent,cryptocurrency_control,opening,-2.072065545636248,4.379704630726011
run_20260208_120342,2,gemma3:27b,opponent,cryptocurrency_control,opening,-0.4648431682742021,2.6306600367918263
run_20260208_120342,3,gemma3:27b,moderator,cryptocurrency_control,opening,4.43021299409224,-7.940205550380435
run_20260208_120342,4,gemma3:27b,proponent,cryptocurrency_control,opening,-0.41268121724698886,3.771645790864384
run_20260208_120342,5,gemma3:27b,opponent,cryptocurrency_control,middle,0.8555184551463658,2.8835107668256303
run_20260208_120342,6,gemma3:27b,moderator,cryptocurrency_control,middle,5.0139866622059035,-7.797260457314663
run_20260208_120342,7,gemma3:27b,proponent,cryptocurrency_control,middle,-3.1801624288551436,0.3040379334428226
run_20260208_120342,8,gemma3:27b,opponent,cryptocurrency_control,middle,-1.0791827687417865,0.9848132785825079
run_20260208_120342,9,gemma3:27b,moderator,cryptocurrency_control,closing,3.18093923548016,-5.978635390193578
run_20260208_120342,10,gemma3:27b,proponent,cryptocurrency_control,closing,-2.2172703123449162,-1.4988033781652252
run_20260208_120342,11,gemma3:27b,opponent,cryptocurrency_control,closing,1.273390820987153,1.5230899327680185
run_20260208_120342,12,gemma3:27b,moderator,cryptocurrency_control,closing,3.2811237099179147,-6.257168626026602
run_20260208_121134,1,gemma3:27b,proponent,jfk_assassination,opening,4.663767214300111,8.74414560241017
run_20260208_121134,2,gemma3:27b,opponent,jfk_assassination,opening,7.863004574587138,5.622041344492912
run_20260208_121134,3,gemma3:27b,moderator,jfk_assassination,opening,10.654843764202521,-4.970157625427871
run_20260208_121134,4,gemma3:27b,proponent,jfk_assassination,opening,6.289371640116004,4.765324157225565
run_20260208_121134,5,gemma3:27b,opponent,jfk_assassination,opening,5.616555852243287,1.8900238538201846
run_20260208_121134,6,gemma3:27b,moderator,jfk_assassination,middle,9.907415892942463,-5.468540388565741
run_20260208_121134,7,gemma3:27b,proponent,jfk_assassination,middle,5.02828033026472,6.484953566173978
run_20260208_121134,8,gemma3:27b,opponent,jfk_assassination,middle,5.959545684454344,4.5849792109062255
run_20260208_121134,9,gemma3:27b,moderator,jfk_assassination,middle,9.327162566367372,-5.726694930135661
run_20260208_121134,10,gemma3:27b,proponent,jfk_assassination,middle,2.4504801652123467,4.904606654830067
run_20260208_121134,11,gemma3:27b,opponent,jfk_assassination,closing,2.366156374859648,3.2957525925915414
run_20260208_121134,12,gemma3:27b,moderator,jfk_assassination,closing,9.353330653041917,-5.643126860383365
run_20260208_121134,13,gemma3:27b,proponent,jfk_assassination,closing,3.1364462649778067,1.3668726839618393
run_20260208_121134,14,gemma3:27b,opponent,jfk_assassination,closing,7.192795684900078,3.7714266548498845
run_20260208_121134,15,gemma3:27b,moderator,jfk_assassination,closing,10.701847192825735,-5.9535633656673275
run_20260208_121908,1,gemma3:27b,proponent,pearl_harbor,opening,4.69551730643903,8.97508290915216
run_20260208_121908,2,gemma3:27b,opponent,pearl_harbor,opening,5.546973696880632,8.498414625489902
run_20260208_121908,3,gemma3:27b,moderator,pearl_harbor,opening,8.857930572913011,-3.1687996193836145
run_20260208_121908,4,gemma3:27b,proponent,pearl_harbor,opening,1.8715459832131567,10.997733700758818
run_20260208_121908,5,gemma3:27b,opponent,pearl_harbor,opening,4.558982857981784,4.870223625674573
run_20260208_121908,6,gemma3:27b,moderator,pearl_harbor,middle,8.013227870165117,-5.153394657113175
run_20260208_121908,7,gemma3:27b,proponent,pearl_harbor,middle,3.76851643712972,6.463970452464128
run_20260208_121908,8,gemma3:27b,opponent,pearl_harbor,middle,4.92620140117438,1.288510825234464
run_20260208_121908,9,gemma3:27b,moderator,pearl_harbor,middle,9.967893765200488,-4.80775159039084
run_20260208_121908,10,gemma3:27b,proponent,pearl_harbor,middle,4.328528651747005,8.471835153307048
run_20260208_121908,11,gemma3:27b,opponent,pearl_harbor,closing,6.475518565625402,4.109164292212257
run_20260208_121908,12,gemma3:27b,moderator,pearl_harbor,closing,9.013476776460282,-4.132447739128023
run_20260208_121908,13,gemma3:27b,proponent,pearl_harbor,closing,5.149616527449443,2.269208308813328
run_20260208_121908,14,gemma3:27b,opponent,pearl_harbor,closing,2.7547583417628703,-0.14453839620081033
run_20260208_121908,15,gemma3:27b,moderator,pearl_harbor,closing,8.992484985559035,-6.370404649954699
run_20260208_122536,1,gemma3:27b,proponent,gmo_dangers,opening,-12.383705026023122,2.140885667761434
run_20260208_122536,2,gemma3:27b,opponent,gmo_dangers,opening,-10.26832122288545,-0.6861903171975008
run_20260208_122536,3,gemma3:27b,moderator,gmo_dangers,opening,-2.9959272614722803,-9.236488927434083
run_20260208_122536,4,gemma3:27b,proponent,gmo_dangers,opening,-5.354626147634957,-0.5320648448545581
run_20260208_122536,5,gemma3:27b,opponent,gmo_dangers,opening,-3.053399505017986,-0.801172909264178
run_20260208_122536,6,gemma3:27b,moderator,gmo_dangers,middle,-1.6726253406498266,-11.102328719654187
run_20260208_122536,7,gemma3:27b,proponent,gmo_dangers,middle,-2.7546089736880415,-2.139253645008123
run_20260208_122536,8,gemma3:27b,opponent,gmo_dangers,middle,-3.6955597430002474,-0.8011009666803309
run_20260208_122536,9,gemma3:27b,moderator,gmo_dangers,middle,-1.3518871509990715,-9.63331317004641
run_20260208_122536,10,gemma3:27b,proponent,gmo_dangers,middle,-3.980087101226457,-1.753681133394726
run_20260208_122536,11,gemma3:27b,opponent,gmo_dangers,closing,-2.0902799134176724,-0.3737583343984366
run_20260208_122536,12,gemma3:27b,moderator,gmo_dangers,closing,1.7310877920426266,-10.27287956891254
run_20260208_122536,13,gemma3:27b,proponent,gmo_dangers,closing,-6.388075134905426,-1.304250337178826
run_20260208_122536,14,gemma3:27b,opponent,gmo_dangers,closing,-1.5500812023527848,-0.316591972477624
