topic_id,topic_category,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
federal_reserve,finance,54.23076923076923,54.5,6.0879337268844385,42.0,71.0,78,0.0,-1.0,3.958804257290449,-10.0,15.0,62,72.51282051282051,38.0,65.11165680167328,11,247,117,31.21867946867947,31.0,11.49636234968191,11.0,69.33333333333333,117,0.9034020462214893,0.9655172413793104,0.1210297399528136,0.625,1.0,117,0.24995128205128203,0.4588,0.5854411103832652,-0.9654,0.9808,117,27.816183526332814,0.0,36.673772814833,0.0,157.89473684210526,117,1.1826241734630998,0.0,5.43308650932083,0.0,32.25806451612903,117,0.9907040638854624,0.0,3.913110928257909,0.0,27.027027027027028,117,0.0,0.0,0.0,0.0,0.0,117,0.0,0.0,0.0,0.0,0.0,117,0.0,0.0,0.0,0.0,0.0,117,4.434035422582348,4.0639963934036345,3.212130751291641,0.6547549301182771,18.182323937505092,117,0.20512820512820512,-0.0,0.6890580969758339,-1.0,4.0,117,-0.0009907040638854623,0.0,0.00391311092825791,-0.02702702702702703,0.0,117,0.0,0.0,0.0,0.0,0.0,117,0.1639733764313746,0.12658227848101267,0.15581756314920206,0.0,1.0,117,0.6317947265934727,0.6229852126417948,0.12490912015876743,0.31671722779424255,1.0000000000000007,109,0.1303924934060221,0.07142857142857142,0.1966649998266188,0.0,1.0,117,0.666579297945739,0.655905305261148,0.134637875653345,0.31750030152985614,1.0000000000000007,70,0.8360266235686254,0.8734177215189873,0.155817563149202,0.0,1.0,117,0.36820527340652737,0.37701478735820515,0.12490912015876746,0.0,0.6832827722057575,109,0.8696075065939779,0.9285714285714286,0.19666499982661878,0.0,1.0,117,0.333420702054261,0.344094694738852,0.134637875653345,0.0,0.6824996984701439,70,0.4700854700854701,0.05128205128205128,0.3333333333333333,8484,117
flat_earth,science,54.61290322580645,54.5,11.90447613668245,29.0,90.0,62,0.06521739130434782,-0.5,6.69461532846625,-20.0,35.0,46,72.89247311827957,37.0,65.01980674238585,14,233,93,29.07295186891961,29.5,9.050811341530823,14.0,64.0,93,0.8968321749594728,0.9545454545454546,0.12715660684313734,0.5494505494505495,1.0,93,-0.24268709677419356,-0.3318,0.5343438520494097,-0.9863,0.9111,93,43.18678141995172,37.2093023255814,35.19991248179837,0.0,119.04761904761905,93,3.114534873276203,0.0,11.114818877186948,0.0,52.63157894736842,93,0.4314392448872706,0.0,1.7634456312078708,0.0,11.560693641618498,93,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,93,4.165221822347536,4.201591785385023,2.7345269997317807,0.613162128102682,12.57273624182275,93,0.053763440860215055,-0.0,1.077089389107126,-4.0,4.0,93,-0.00043143924488727055,0.0,0.0017634456312078707,-0.011560693641618497,0.0,93,0.0,0.0,0.0,0.0,0.0,93,0.1320948234355171,0.10810810810810811,0.1234380837848526,0.0,0.8125,93,0.6282616365843259,0.6263448056348969,0.13958429044179962,0.2614271321172675,0.8944480106162094,85,0.09479330071844663,0.03125,0.15588196660643674,0.0,0.8125,93,0.6368164454634476,0.6473435948423453,0.1598048561574253,0.303529694290978,0.8944480106162094,54,0.8679051765644828,0.8918918918918919,0.12343808378485263,0.1875,1.0,93,0.3717383634156742,0.3736551943651031,0.13958429044179965,0.10555198938379062,0.7385728678827326,85,0.9052066992815534,0.96875,0.15588196660643674,0.1875,1.0,93,0.3631835545365523,0.35265640515765473,0.15980485615742523,0.10555198938379062,0.696470305709022,54,0.7419354838709677,0.08602150537634409,0.3333333333333333,6779,93
fluoride_water,health,54.05263157894737,52.0,7.275336852393124,43.0,74.0,76,-0.13333333333333333,-0.5,3.055790095432707,-5.0,16.0,60,73.69298245614036,36.0,66.89658207771983,13,221,114,29.22669172932331,30.5,10.28686131089416,12.0,53.5,114,0.8968280470893181,1.0,0.13604870304836847,0.6105263157894737,1.0,114,-0.07891666666666666,0.0,0.5702352254768475,-0.9856,0.8253,114,41.5503605977,32.25806451612903,39.78963391195967,0.0,135.2941176470588,114,1.0245254606156862,0.0,6.113513991942545,0.0,45.45454545454545,114,2.5583558421180217,0.0,9.038768811777587,0.0,60.60606060606061,114,0.10592899730637692,0.0,0.801922020206038,0.0,6.756756756756757,114,0.05926979611190138,0.0,0.6328282510687123,0.0,6.756756756756757,114,0.0,0.0,0.0,0.0,0.0,114,4.814337846627094,4.500580356866123,3.603683473485049,0.7073912885341503,16.27439543452613,114,0.13157894736842105,0.0,0.7815704396401107,-2.0,2.0,114,-0.002452426844811645,0.0,0.0090491817795336,-0.06060606060606061,0.006756756756756757,114,5.9269796111901376e-05,0.0,0.000632828251068712,0.0,0.006756756756756757,114,0.13745711701044447,0.11834733893557423,0.09161541574600296,0.0,0.5333333333333333,114,0.667657722150966,0.6799217418486893,0.10664343255615967,0.33373902484932083,0.930674230445361,106,0.1038460961846733,0.06696428571428571,0.11739339065642791,0.0,0.5333333333333333,114,0.6975999166695577,0.7115101683491603,0.10909302553807362,0.40836169426800306,0.930674230445361,68,0.8625428829895555,0.8816526610644257,0.09161541574600293,0.4666666666666667,1.0,114,0.3323422778490339,0.32007825815131075,0.1066434325561597,0.06932576955463898,0.6662609751506792,106,0.8961539038153267,0.9330357142857143,0.11739339065642793,0.4666666666666667,1.0,114,0.30240008333044227,0.2884898316508397,0.10909302553807358,0.06932576955463898,0.5916383057319969,68,0.6228070175438597,0.03508771929824561,0.3333333333333333,8401,114
food_additives,food,54.47142857142857,53.0,10.096234667010556,30.0,88.0,70,0.24074074074074073,-0.5,6.012362061133539,-10.0,28.0,54,74.0,40.0,64.33745170822118,12,240,105,28.091326530612246,27.0,9.819600489922056,12.0,60.333333333333336,105,0.8962241566395428,0.96,0.12420573705007976,0.5945945945945946,1.0,105,0.2615561904761905,0.4404,0.5713771652641957,-0.9367,0.961,105,33.96755529914251,30.303030303030305,34.501342967906425,0.0,126.4367816091954,105,1.8333906826114148,0.0,6.957046601696071,0.0,38.46153846153846,105,2.0618043426408708,0.0,6.235819530419609,0.0,43.47826086956522,105,0.38635337175806,0.0,2.8517620580967264,0.0,27.77777777777778,105,0.041771094402673355,0.0,0.42802634778444426,0.0,4.385964912280702,105,0.0,0.0,0.0,0.0,0.0,105,4.382091925169693,4.658203629462519,2.994029919291036,0.7099366156330662,12.987870019016746,105,0.0761904761904762,0.0,0.9061248650502153,-3.0,3.0,105,-0.0016754509708828108,0.0,0.00687520704035394,-0.043478260869565216,0.027777777777777776,105,4.1771094402673345e-05,0.0,0.00042802634778444444,0.0,0.0043859649122807015,105,0.16724616121558994,0.14285714285714285,0.12463381873616916,0.0,0.5769230769230769,105,0.641982691316879,0.6263232558751737,0.12182866099130864,0.4007780439773503,0.9218019352281678,97,0.1203552920230153,0.06451612903225806,0.1501673620892888,0.0,0.5769230769230769,105,0.6616697814738111,0.6633054575533464,0.14736506367976834,0.329448311633389,0.9218019352281678,62,0.83275383878441,0.8571428571428572,0.12463381873616917,0.42307692307692313,1.0,105,0.358017308683121,0.3736767441248263,0.12182866099130864,0.07819806477183222,0.5992219560226497,97,0.8796447079769847,0.935483870967742,0.15016736208928877,0.42307692307692313,1.0,105,0.3383302185261889,0.3366945424466537,0.1473650636797683,0.07819806477183222,0.6705516883666109,62,0.6095238095238096,0.08571428571428572,0.3333333333333333,7770,105
gmo_dangers,food,53.472972972972975,55.0,7.947124875077869,30.0,70.0,74,-0.8275862068965517,-0.5,4.805471775347979,-10.0,10.0,58,77.6036036036036,39.0,68.6554347023505,10,248,111,29.33340483340483,30.333333333333332,10.54691038879534,10.0,60.75,111,0.8951467796272181,0.9545454545454546,0.12763503655105204,0.625,1.0,111,-0.1576189189189189,-0.3313,0.5720318102269732,-0.9615,0.9456,111,47.48661187956751,44.44444444444444,39.971063920163516,0.0,157.89473684210526,111,3.1384052430829557,0.0,10.040524409068869,0.0,50.0,111,2.2614823104016457,0.0,8.847855106802891,0.0,66.66666666666667,111,0.13519690021645228,0.0,0.8150544435609834,0.0,5.154639175257732,111,0.0,0.0,0.0,0.0,0.0,111,0.0,0.0,0.0,0.0,0.0,111,4.197788406248789,4.137148499351227,3.0552443837601904,0.6838811749635669,12.071965203261438,111,0.018018018018018018,-0.0,0.632196488184172,-1.0,2.0,111,-0.0021262854101851934,0.0,0.008919972171520992,-0.06666666666666667,0.005154639175257732,111,0.0,0.0,0.0,0.0,0.0,111,0.10981542659599905,0.09375,0.0902936116576712,0.0,0.7407407407407407,111,0.6457081163641251,0.6580349817543801,0.11174652509017725,0.3472364565452086,0.9494907365805301,103,0.057450795591105955,0.03571428571428571,0.0876448634016232,0.0,0.7407407407407407,111,0.6409824534350563,0.6463377183744241,0.13492638195258652,0.3472364565452086,0.9494907365805301,66,0.8901845734040009,0.90625,0.09029361165767118,0.2592592592592593,1.0,111,0.3542918836358749,0.34196501824561987,0.11174652509017725,0.05050926341946993,0.6527635434547914,103,0.942549204408894,0.9642857142857143,0.08764486340162318,0.2592592592592593,1.0,111,0.35901754656494367,0.35366228162557595,0.13492638195258652,0.05050926341946993,0.6527635434547914,66,0.7027027027027027,0.0990990990990991,0.3333333333333333,8614,111
jfk_assassination,history,53.65384615384615,54.0,5.049950296982932,43.0,71.0,78,0.12903225806451613,0.0,3.365611390480078,-12.0,10.0,62,74.06837606837607,36.0,65.44354325198624,13,221,117,29.525722425722424,28.4,9.993024979876115,13.0,67.66666666666667,117,0.9062970549252641,1.0,0.12123204905584807,0.6575342465753424,1.0,117,-0.5748615384615384,-0.7013,0.41641096097695435,-0.9868,0.8468,117,44.003757273989166,33.333333333333336,39.87092221337734,0.0,130.08130081300814,117,0.7582569516958658,0.0,4.572543766030264,0.0,33.333333333333336,117,9.243288203613288,0.0,15.383030888550618,0.0,71.42857142857143,117,0.09069018356944054,0.0,0.6906724431565487,0.0,5.347593582887701,117,0.045705928058869236,0.0,0.49438520162676386,0.0,5.347593582887701,117,0.0,0.0,0.0,0.0,0.0,117,4.984041105269642,4.804418200437518,3.6910483559778897,0.7539316191494055,18.815864625281975,117,0.39316239316239315,0.0,0.8195590168022128,-2.0,4.0,117,-0.009152598020043848,0.0,0.015437877808844001,-0.07142857142857142,0.0053475935828877,117,4.570592805886923e-05,0.0,0.0004943852016267639,0.0,0.0053475935828877,117,0.11237533730827688,0.1,0.09717153030318541,0.0,0.5625,117,0.603120248274006,0.6095061513991648,0.12074051556223343,0.276413941360657,0.8977535191729625,109,0.06646806457534865,0.0,0.10503508834773413,0.0,0.5625,117,0.5763339391587442,0.5701829717311477,0.15594886373732242,0.276413941360657,0.8977535191729625,70,0.8876246626917231,0.9,0.09717153030318541,0.4375,1.0,117,0.396879751725994,0.39049384860083525,0.1207405155622334,0.10224648082703747,0.723586058639343,109,0.9335319354246513,1.0,0.10503508834773412,0.4375,1.0,117,0.42366606084125585,0.42981702826885226,0.15594886373732236,0.10224648082703747,0.723586058639343,70,0.6752136752136753,0.03418803418803419,0.3333333333333333,8666,117
moon_landing_hoax,government,55.62903225806452,55.0,10.137147836607566,30.0,85.0,62,0.021739130434782608,1.0,6.701539227619553,-15.0,33.0,46,76.98924731182795,42.0,61.77879448759376,15,213,93,30.47547363031234,31.0,8.3398240604039,14.0,60.0,93,0.906916102640627,0.9565217391304348,0.10358671023956699,0.6578947368421053,1.0,93,-0.02483548387096774,0.0,0.5941717449791406,-0.9879,0.8875,93,39.2306821666705,30.303030303030305,33.83972106154792,0.0,131.86813186813185,93,0.0,0.0,0.0,0.0,0.0,93,4.03088447868502,0.0,10.067151807898577,0.0,64.51612903225806,93,0.12570456860977344,0.0,0.8535889307257055,0.0,6.134969325153374,93,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,93,3.358368970064034,3.484920791882714,2.0531250020029987,0.7023667703292688,9.996744547116418,93,0.20430107526881722,0.0,1.0483852986642617,-4.0,6.0,93,-0.0039051799100752456,0.0,0.01015384538021268,-0.06451612903225806,0.006134969325153374,93,0.0,0.0,0.0,0.0,0.0,93,0.10536762866149268,0.09615384615384616,0.071324218993563,0.0,0.3150684931506849,93,0.5990474418159566,0.621119337688252,0.10917728713944033,0.29254398190547687,0.8788018910807174,85,0.059293321477217324,0.047619047619047616,0.06672999024979925,0.0,0.275,93,0.5908002389401188,0.6213874477847401,0.1332801267398345,0.2500872154678765,0.8788018910807174,54,0.8946323713385073,0.9038461538461539,0.07132421899356303,0.6849315068493151,1.0,93,0.40095255818404335,0.378880662311748,0.10917728713944033,0.12119810891928262,0.7074560180945231,85,0.9407066785227826,0.9523809523809523,0.06672999024979927,0.725,1.0,93,0.4091997610598812,0.3786125522152599,0.1332801267398345,0.12119810891928262,0.7499127845321235,54,0.7204301075268817,0.0,0.3333333333333333,7160,93
mrna_vaccine_safety,health,54.54838709677419,52.0,12.100233596654293,25.0,85.0,62,0.21739130434782608,-0.5,5.992265546253069,-10.0,25.0,46,75.63440860215054,42.0,65.33538640141752,13,232,93,29.244982078853045,30.4,10.0548618233125,13.0,62.333333333333336,93,0.8952196428504229,0.9545454545454546,0.12406145830986574,0.6,1.0,93,0.27823655913978496,0.4404,0.5996628271433848,-0.9802,0.9743,93,35.0003522044163,27.027027027027028,35.62409067983172,0.0,114.58333333333333,93,1.3525145933781966,0.0,5.6066543531344974,0.0,37.03703703703704,93,2.1059185818875257,0.0,8.861702549487875,0.0,71.42857142857143,93,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,93,0.0,0.0,0.0,0.0,0.0,93,4.452585792288683,3.715113171148312,4.059885321925456,0.6486241893886674,19.612456142530725,93,-0.010752688172043012,0.0,0.758926926308713,-3.0,3.0,93,-0.0021059185818875256,0.0,0.008861702549487874,-0.07142857142857142,0.0,93,0.0,0.0,0.0,0.0,0.0,93,0.13189543797640127,0.125,0.08522621209853133,0.0,0.4262295081967213,93,0.6941287836775043,0.7011920155958034,0.12042461332365557,0.3725308280851476,0.8987512033503431,85,0.07544080915128404,0.05714285714285714,0.08638735717230618,0.0,0.35135135135135137,93,0.6733277981084499,0.7224003944558717,0.15358018761536502,0.3696437745251833,0.8987512033503431,54,0.8681045620235986,0.875,0.08522621209853132,0.5737704918032787,1.0,93,0.3058712163224957,0.29880798440419665,0.12042461332365557,0.10124879664965691,0.6274691719148524,85,0.924559190848716,0.9428571428571428,0.08638735717230621,0.6486486486486487,1.0,93,0.32667220189155016,0.2775996055441283,0.15358018761536504,0.10124879664965691,0.6303562254748167,54,0.5913978494623656,0.0967741935483871,0.3333333333333333,7034,93
pearl_harbor,history,53.1,54.0,5.366563145999495,37.0,80.0,80,-0.234375,0.0,4.8427402301288,-10.0,23.0,64,73.85,40.5,63.66464792141698,16,222,120,29.339070767195768,29.916666666666664,8.6763601405038,14.4,50.0,120,0.9139322015673773,0.9857142857142858,0.1095078583525381,0.6440677966101694,1.0,120,-0.58277,-0.7418,0.41541192244677383,-0.9937,0.8079,120,33.17615716150506,25.353016688061615,35.970901437021354,0.0,147.54098360655738,120,3.954485604518668,0.0,11.71683551618042,0.0,58.8235294117647,120,3.668921181361903,0.0,8.539718542465867,0.0,38.46153846153846,120,0.04604051565377532,0.0,0.5043485796548491,0.0,5.524861878453039,120,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,120,4.372322217867633,4.317536348393685,2.8524747091116156,0.7279354987404004,11.532862690838039,120,0.36666666666666664,0.0,0.8975534752293917,-1.0,4.0,120,-0.0036228806657081277,0.0,0.008574487582105357,-0.038461538461538464,0.0055248618784530384,120,0.0,0.0,0.0,0.0,0.0,120,0.14091258454230787,0.11269841269841269,0.1162404769164688,0.0,0.6470588235294118,120,0.6196582772051222,0.6252589302018374,0.1143385347691133,0.36570145181768987,0.9147520415674377,112,0.10604476852469293,0.054642166344294,0.13859970318550144,0.0,0.6470588235294118,120,0.6297864576476527,0.6494363546864346,0.14804404166706744,0.3618169814002942,0.9147520415674377,72,0.8590874154576921,0.8873015873015873,0.11624047691646881,0.3529411764705882,1.0,120,0.38034172279487777,0.37474106979816263,0.1143385347691133,0.08524795843256228,0.6342985481823101,112,0.8939552314753071,0.945357833655706,0.1385997031855014,0.3529411764705882,1.0,120,0.3702135423523473,0.3505636453135654,0.14804404166706747,0.08524795843256228,0.6381830185997057,72,0.55,0.13333333333333333,0.3333333333333333,8862,120
social_media_mind_control,technology,55.5,55.0,8.293897298276985,36.0,75.0,72,0.8571428571428571,-0.5,6.950287296687347,-12.0,27.0,56,74.36111111111111,38.5,61.011789627253606,17,219,108,29.962654320987653,29.7,8.674866977882619,13.0,58.0,108,0.8953551513733063,0.9629629629629629,0.12726589049913622,0.6263736263736264,1.0,108,0.012138888888888888,0.128,0.617523546462916,-0.98,0.9423,108,30.869764783969213,25.641025641025642,33.83057278085639,0.0,115.78947368421052,108,0.34417877495784205,0.0,2.630043658342264,0.0,26.31578947368421,108,2.532021655698469,0.0,6.621277614843945,0.0,40.0,108,0.0,0.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,108,4.456349480583871,4.729846542167013,2.9404544585119035,0.7759282488030289,12.132576229991365,108,0.1111111111111111,0.0,0.8789685260473961,-2.0,4.0,108,-0.0025320216556984692,0.0,0.006621277614843945,-0.04,0.0,108,0.0,0.0,0.0,0.0,0.0,108,0.16248827399062937,0.15287244401168454,0.10757272042853594,0.0,0.5238095238095238,108,0.6369811164843179,0.6356383027012575,0.1151349451344824,0.3124475987392107,0.8575635627814935,100,0.11273142018047133,0.04210992907801418,0.1428599967093544,0.0,0.5238095238095238,108,0.6245446516833589,0.6451073463441854,0.1378165313499286,0.28971916181434326,0.8575635627814935,64,0.8375117260093707,0.8471275559883155,0.10757272042853594,0.47619047619047616,1.0,108,0.3630188835156822,0.3643616972987425,0.11513494513448239,0.14243643721850652,0.6875524012607893,100,0.8872685798195287,0.9578900709219859,0.1428599967093544,0.47619047619047616,1.0,108,0.375455348316641,0.35489265365581457,0.1378165313499286,0.14243643721850652,0.7102808381856567,64,0.5462962962962963,0.027777777777777776,0.3333333333333333,8031,108
