topic_id,topic_category,debate_role,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
big_pharma,health,opponent,57.1578947368421,56.0,3.6706517419289875,55.0,70.0,19,1.8,1.0,3.7454734585325027,0.0,15.0,15,38.26315789473684,33.0,9.485908292849498,23,56,19,19.271929824561404,17.666666666666668,4.1440908868836885,15.5,28.0,19,0.971470472112999,0.9655172413793104,0.023867648068725614,0.9354838709677419,1.0,19,0.0939,0.2732,0.4427689440077949,-0.8611,0.886,19,19.759979874141987,0.0,29.303434987619045,0.0,81.08108108108108,19,0.0,0.0,0.0,0.0,0.0,19,1.1441647597254005,0.0,4.987298562403517,0.0,21.73913043478261,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,4.332911346640254,4.2813191501499,0.9481545769989485,2.926768934082916,6.189218282399743,19,0.10526315789473684,-0.0,0.3153017676423058,-0.0,1.0,19,-0.0011441647597254005,0.0,0.004987298562403517,-0.021739130434782608,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.21800211789019155,0.21951219512195122,0.1138071092295086,0.0,0.5,19,0.7300962453637716,0.7387125945407106,0.09030141026743252,0.550857518309841,0.8987137084640173,19,0.21800211789019155,0.21951219512195122,0.1138071092295086,0.0,0.5,19,0.7300962453637716,0.7387125945407106,0.09030141026743252,0.550857518309841,0.8987137084640173,19,0.7819978821098084,0.7804878048780488,0.11380710922950864,0.5,1.0,19,0.2699037546362284,0.2612874054592894,0.09030141026743252,0.10128629153598268,0.449142481690159,19,0.7819978821098084,0.7804878048780488,0.11380710922950864,0.5,1.0,19,0.2699037546362284,0.2612874054592894,0.09030141026743252,0.10128629153598268,0.449142481690159,19,0.3684210526315789,0.0,0.0,727,19
big_pharma,health,proponent,51.294117647058826,52.0,4.1043377340679585,39.0,55.0,17,-2.6153846153846154,-2.0,2.534379001467011,-10.0,0.0,13,20.58823529411765,17.0,11.045693864179672,7,50,17,16.058823529411764,16.666666666666668,3.817422221643901,7.0,23.0,17,0.9769498910675383,1.0,0.05843752150763082,0.8148148148148148,1.0,17,0.4062823529411765,0.4404,0.3418369809486938,-0.3263,0.9062,17,16.583382130166196,0.0,26.965214726254008,0.0,71.42857142857143,17,2.5444596443228455,0.0,7.20577116645174,0.0,23.25581395348837,17,1.3679890560875512,0.0,5.640363372937975,0.0,23.25581395348837,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,10.716266720531838,11.666860513848333,5.359665292120918,2.8979409880299385,24.239222316145394,17,0.0,0.0,0.0,0.0,0.0,17,-0.0013679890560875513,0.0,0.005640363372937976,-0.023255813953488372,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.07012815594207251,0.07272727272727272,0.05439669827969626,0.0,0.20689655172413793,17,0.5652818344384785,0.5506046744157561,0.08302454795351816,0.44653683098616964,0.6965978203628725,13,0.15637921206093003,0.1388888888888889,0.11796457174682343,0.0,0.3333333333333333,17,0.712360046887379,0.7358170370377619,0.09530562198642831,0.47839263640983803,0.8192991050738295,13,0.9298718440579274,0.9272727272727272,0.05439669827969625,0.7931034482758621,1.0,17,0.4347181655615215,0.4493953255842439,0.08302454795351812,0.30340217963712746,0.5534631690138303,13,0.84362078793907,0.8611111111111112,0.11796457174682344,0.6666666666666667,1.0,17,0.287639953112621,0.2641829629622381,0.09530562198642833,0.18070089492617047,0.5216073635901619,13,0.29411764705882354,0.11764705882352941,0.0,350,17
chemtrails,environment,moderator,,,,,,0,,,,,,0,170.9375,174.5,20.599251604528416,138,222,16,34.1625,32.1,6.602369103418695,26.666666666666668,45.5,16,0.7017586110999307,0.6901891252955084,0.060258516416489556,0.5982142857142857,0.8055555555555556,16,-0.2390375,-0.59025,0.7066436205754638,-0.9634,0.9034,16,83.39551621530373,78.12633376013657,18.028589110863653,63.492063492063494,137.68115942028984,16,0.8535395763656634,0.0,2.3373045330905424,0.0,7.246376811594203,16,3.5494065671602195,2.6455026455026456,4.07367495210738,0.0,11.363636363636363,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.9421579799363693,0.9202351940515208,0.10232321950039205,0.7471294047070556,1.120392788502261,16,0.0,0.0,1.505545305418162,-3.0,2.0,16,-0.0035494065671602196,-0.0026455026455026454,0.00407367495210738,-0.011363636363636364,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.15339864103804138,0.15940713853599514,0.04893071326670827,0.03529411764705882,0.22666666666666666,16,0.6633368153093001,0.6750992070305756,0.10141537940867244,0.42679129671287785,0.8318280548836596,16,0.0,0.0,0.0,0.0,0.0,16,,,,,,0,0.8466013589619586,0.8405928614640048,0.04893071326670823,0.7733333333333333,0.9647058823529412,16,0.3366631846906999,0.3249007929694244,0.1014153794086724,0.16817194511634037,0.5732087032871221,16,1.0,1.0,0.0,1.0,1.0,16,,,,,,0,1.0,0.125,1.0,2735,16
chemtrails,environment,opponent,69.35714285714286,68.5,12.791867265253662,55.0,90.0,14,2.5,0.5,4.972144630058766,-2.0,15.0,10,25.5,23.5,9.509104948578331,10,42,14,21.035714285714285,21.0,3.6923220008880264,10.0,25.0,14,0.9915384615384616,1.0,0.01681785469928882,0.96,1.0,14,-0.10232142857142858,0.0,0.19785618778283393,-0.4019,0.1376,14,40.03302770383516,42.57246376811594,24.520127487902986,0.0,100.0,14,5.962732919254658,0.0,15.17234476608645,0.0,43.47826086956522,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,7.109083972759501,7.0776101082707035,2.699010093903046,3.6489925538180925,14.74277001824172,14,0.21428571428571427,-0.0,0.5789342235218394,-0.0,2.0,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.1879224235709565,0.16756756756756758,0.15694112850611686,0.023255813953488372,0.5555555555555556,14,0.5572324999429223,0.6143351508003492,0.11615277601305474,0.3496746520089917,0.7215719059239029,14,0.1879224235709565,0.16756756756756758,0.15694112850611686,0.023255813953488372,0.5555555555555556,14,0.5572324999429223,0.6143351508003492,0.11615277601305474,0.3496746520089917,0.7215719059239029,14,0.8120775764290435,0.8324324324324325,0.15694112850611688,0.4444444444444444,0.9767441860465116,14,0.4427675000570776,0.3856648491996508,0.11615277601305471,0.27842809407609714,0.6503253479910083,14,0.8120775764290435,0.8324324324324325,0.15694112850611688,0.4444444444444444,0.9767441860465116,14,0.4427675000570776,0.3856648491996508,0.11615277601305471,0.27842809407609714,0.6503253479910083,14,0.8571428571428571,0.14285714285714285,0.0,357,14
chemtrails,environment,proponent,47.083333333333336,48.5,8.479476113034057,30.0,55.0,12,-6.625,-7.5,3.7008686239082538,-10.0,-2.0,8,18.333333333333332,18.5,4.141438777950865,10,24,12,18.333333333333332,18.5,4.141438777950865,10.0,24.0,12,1.0,1.0,0.0,1.0,1.0,12,0.19157500000000002,0.0386,0.34973409672076716,-0.4201,0.7003,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,5.208333333333333,0.0,18.042195912175803,0.0,62.5,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,9.557239771414697,8.668420860931924,2.660809366328342,6.408498999629459,16.075741140686524,12,0.08333333333333333,0.0,0.28867513459481287,0.0,1.0,12,-0.005208333333333333,0.0,0.018042195912175804,-0.0625,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.056734538984141956,0.038831954562291646,0.05950350366460462,0.0,0.15384615384615385,12,0.5790809117853282,0.5936354242336725,0.08663069724455245,0.4453081497257829,0.6875286577247414,8,0.10878118728334245,0.034482758620689655,0.12612189597231857,0.0,0.3,12,0.6442771360938898,0.6138307686384811,0.14445714477160704,0.3879765669227942,0.8326047322327085,8,0.9432654610158581,0.9611680454377084,0.05950350366460462,0.8461538461538461,1.0,12,0.42091908821467183,0.4063645757663275,0.08663069724455244,0.31247134227525863,0.5546918502742171,8,0.8912188127166575,0.9655172413793104,0.1261218959723186,0.7,1.0,12,0.3557228639061102,0.3861692313615189,0.14445714477160707,0.16739526776729152,0.6120234330772059,8,0.0,0.0,0.0,220,12
climate_change_hoax,environment,moderator,,,,,,0,,,,,,0,137.07142857142858,128.0,37.165874102490825,81,196,14,29.597619047619048,28.333333333333336,8.100693378423431,16.5,45.333333333333336,14,0.7374793113587614,0.7244154266626177,0.07055525537058494,0.6434782608695652,0.8555555555555555,14,-0.04487142857142858,-0.1048,0.7695992807734641,-0.9401,0.963,14,88.3984340308573,83.24808184143222,24.138369929890825,55.248618784530386,123.45679012345678,14,0.8818342151675485,0.0,3.2995215050916586,0.0,12.345679012345679,14,2.205973913846165,0.0,3.1728694938185322,0.0,8.695652173913043,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,14,1.2327122227872924,1.2625796823326216,0.35830950223410973,0.7991970662268889,2.011365956857573,14,-0.5,-0.5,1.6984155512168937,-3.0,4.0,14,-0.0022059739138461654,0.0,0.003172869493818532,-0.008695652173913044,0.0,14,0.0,0.0,0.0,0.0,0.0,14,0.1923600528736785,0.17308515190415064,0.04915836110696517,0.14130434782608695,0.28169014084507044,14,0.6999348865834417,0.6847875904819823,0.06697201142405992,0.6170917342452846,0.8283382189154752,14,0.0,0.0,0.0,0.0,0.0,14,,,,,,0,0.8076399471263215,0.8269148480958494,0.0491583611069652,0.7183098591549295,0.8586956521739131,14,0.30006511341655834,0.31521240951801766,0.06697201142405994,0.1716617810845248,0.38290826575471537,14,1.0,1.0,0.0,1.0,1.0,14,,,,,,0,1.0,0.07142857142857142,1.0,1919,14
climate_change_hoax,environment,opponent,72.33333333333333,73.0,12.257165057144952,55.0,90.0,15,1.8181818181818181,1.0,1.7215215257545762,0.0,5.0,11,42.06666666666667,33.0,13.89484316812056,16,65,15,18.944444444444446,16.5,3.5588402486405477,15.5,25.5,15,0.9665199934165452,0.9523809523809523,0.033791263531027266,0.9142857142857143,1.0,15,0.19584666666666667,0.3182,0.5022567981004291,-0.6908,0.7701,15,36.5750632483047,30.303030303030305,26.56874805150117,0.0,78.43137254901961,15,0.0,0.0,0.0,0.0,0.0,15,1.169590643274854,0.0,4.529805083283529,0.0,17.54385964912281,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,4.493733993229887,4.3425539240204785,2.125723294249193,2.364444014606117,10.762851716157142,15,0.8666666666666667,1.0,0.5163977794943222,-0.0,2.0,15,-0.0011695906432748538,0.0,0.004529805083283529,-0.017543859649122806,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.2083656059345408,0.14,0.18185754197235462,0.022222222222222223,0.6666666666666666,15,0.6807796737860148,0.7383880500543714,0.17556551972656076,0.3753214383200444,0.8795371951951839,15,0.2083656059345408,0.14,0.18185754197235462,0.022222222222222223,0.6666666666666666,15,0.6807796737860148,0.7383880500543714,0.17556551972656076,0.3753214383200444,0.8795371951951839,15,0.7916343940654592,0.86,0.18185754197235465,0.33333333333333337,0.9777777777777777,15,0.3192203262139852,0.26161194994562864,0.17556551972656073,0.12046280480481608,0.6246785616799556,15,0.7916343940654592,0.86,0.18185754197235465,0.33333333333333337,0.9777777777777777,15,0.3192203262139852,0.26161194994562864,0.17556551972656073,0.12046280480481608,0.6246785616799556,15,0.8,0.0,0.0,631,15
climate_change_hoax,environment,proponent,48.38461538461539,50.0,7.018291120807846,35.0,55.0,13,-6.0,-3.0,3.8078865529319543,-10.0,-2.0,9,18.53846153846154,18.0,6.603223765901328,12,39,13,17.03846153846154,18.0,2.520429348853902,12.0,20.0,13,0.9815384615384615,1.0,0.06656402354702749,0.76,1.0,13,0.05931538461538462,0.0,0.3764592072769502,-0.4588,0.6808,13,22.736945915083563,0.0,30.188688701981572,0.0,66.66666666666667,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,9.318941351068577,9.601400001050301,2.4011809271603415,3.31880986221187,12.134620881852946,13,0.0,0.0,0.7071067811865476,-1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.06103691173347491,0.07894736842105263,0.04575922279934852,0.0,0.11764705882352941,13,0.5872539074352257,0.6031939935271682,0.10093713614259851,0.4075944627130829,0.7081684279554779,9,0.10279888276060493,0.0967741935483871,0.11794746358740084,0.0,0.42857142857142855,13,0.5842001240424598,0.6063914621065805,0.13899009711164698,0.35608434901800984,0.7383880500543714,9,0.9389630882665251,0.9210526315789473,0.04575922279934853,0.8823529411764706,1.0,13,0.41274609256477435,0.3968060064728318,0.1009371361425985,0.29183157204452215,0.592405537286917,9,0.8972011172393951,0.9032258064516129,0.11794746358740085,0.5714285714285714,1.0,13,0.4157998759575402,0.39360853789341954,0.13899009711164692,0.26161194994562864,0.6439156509819901,9,0.38461538461538464,0.0,0.0,241,13
covid_vaccine_microchips,health,moderator,,,,,,0,,,,,,0,146.5,143.5,30.772281900004327,84,201,16,28.698958333333334,28.314285714285713,4.9934342354643855,18.333333333333332,37.5,16,0.7253106687819059,0.7298245614035088,0.05828585089441574,0.6422018348623854,0.8301886792452831,16,-0.51275625,-0.64195,0.4703993040935187,-0.9789,0.4956,16,98.79929976421187,94.28879310344828,31.268651958714177,55.27638190954774,190.47619047619048,16,1.1780753968253967,0.0,3.3440781330720584,0.0,11.904761904761905,16,3.436560840704792,2.487562189054726,3.6364259526492457,0.0,8.620689655172415,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,1.0895789625227192,1.0553457895558638,0.2481685356010383,0.7342491102856672,1.6797465638428173,16,0.8125,1.0,1.3275918047351754,-1.0,3.0,16,-0.0034365608407047918,-0.0024875621890547263,0.003636425952649246,-0.008620689655172414,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.13214359318574787,0.12224989622249896,0.04124978135326972,0.08,0.2222222222222222,16,0.6828813993618659,0.7275709896267536,0.10843069353572468,0.40678883626451323,0.7968960927725435,16,0.0,0.0,0.0,0.0,0.0,16,,,,,,0,0.8678564068142521,0.8777501037775011,0.04124978135326972,0.7777777777777778,0.92,16,0.3171186006381341,0.2724290103732464,0.10843069353572468,0.20310390722745653,0.5932111637354868,16,1.0,1.0,0.0,1.0,1.0,16,,,,,,0,1.0,0.125,1.0,2344,16
covid_vaccine_microchips,health,opponent,74.25,80.0,13.274206019741648,52.0,90.0,12,3.75,2.5,6.453127702351562,-2.0,18.0,8,34.083333333333336,29.5,16.860164634876835,17,64,12,17.76388888888889,17.5,3.6198515046649247,11.5,24.0,12,0.94769968593498,1.0,0.06597211763143691,0.8571428571428571,1.0,12,-0.469575,-0.5267,0.18801265491740418,-0.7096,-0.1358,12,63.03787588827121,52.77777777777778,32.86921885893643,28.571428571428573,117.6470588235294,12,12.795374560080441,0.0,22.5698031696926,0.0,58.8235294117647,12,3.6350844277673544,0.0,8.560694625934829,0.0,24.390243902439025,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,5.440959184673276,4.661937080346126,2.5939407233714817,2.1884238712761097,9.46588770783505,12,0.4166666666666667,1.0,0.90033663737852,-2.0,1.0,12,-0.0036350844277673548,0.0,0.008560694625934829,-0.024390243902439025,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.1129032817729857,0.10263157894736842,0.07588885549443089,0.03125,0.3125,12,0.6690276744357827,0.6621508590975465,0.13969917048030356,0.4500458188257297,0.8729719209543771,12,0.1129032817729857,0.10263157894736842,0.07588885549443089,0.03125,0.3125,12,0.6690276744357827,0.6621508590975465,0.13969917048030356,0.4500458188257297,0.8729719209543771,12,0.8870967182270143,0.8973684210526316,0.0758888554944309,0.6875,0.96875,12,0.33097232556421735,0.33784914090245355,0.1396991704803035,0.12702807904562285,0.5499541811742703,12,0.8870967182270143,0.8973684210526316,0.0758888554944309,0.6875,0.96875,12,0.33097232556421735,0.33784914090245355,0.1396991704803035,0.12702807904562285,0.5499541811742703,12,1.0,0.3333333333333333,0.0,409,12
covid_vaccine_microchips,health,proponent,56.30769230769231,55.0,8.606050346361133,40.0,70.0,13,-3.7777777777777777,-3.0,5.847601597616277,-10.0,5.0,9,22.307692307692307,23.0,5.421940233665057,10,29,13,17.23076923076923,15.0,5.31356512700977,10.0,28.0,13,0.9833990795529257,1.0,0.03210055384370769,0.9166666666666666,1.0,13,0.04515384615384615,0.0,0.21583853384488066,-0.3612,0.5267,13,45.093798389569535,41.666666666666664,22.302103546453658,0.0,100.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,7.218161098803874,6.677312527014578,2.555205598439762,4.869209770316461,14.70841821433325,13,0.38461538461538464,0.0,0.5063696835418333,0.0,1.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.06038338506853425,0.061224489795918366,0.0531534938615752,0.0,0.15492957746478872,13,0.6723851032325929,0.6624268695597424,0.057215897462473554,0.5920451275596987,0.7503768258059542,9,0.06868125069007659,0.05555555555555555,0.07307624281073676,0.0,0.21739130434782608,13,0.6732689013811065,0.674617133164429,0.1454118400206777,0.37089988135065133,0.8729719209543771,9,0.9396166149314659,0.9387755102040817,0.05315349386157523,0.8450704225352113,1.0,13,0.3276148967674071,0.3375731304402576,0.05721589746247354,0.24962317419404578,0.40795487244030126,9,0.9313187493099234,0.9444444444444444,0.07307624281073674,0.782608695652174,1.0,13,0.32673109861889343,0.32538286683557105,0.14541184002067767,0.12702807904562285,0.6291001186493487,9,0.9230769230769231,0.0,0.15384615384615385,290,13
cryptocurrency_control,finance,moderator,,,,,,0,,,,,,0,152.76470588235293,151.0,36.93157424847455,89,214,17,38.455135387488326,30.142857142857142,30.77533345693723,19.666666666666668,154.0,17,0.6438812799344283,0.6571428571428571,0.08013162588731794,0.4794520547945205,0.7575757575757576,17,-0.13560588235294116,-0.6261,0.7878055093665157,-0.9772,0.9665,17,68.90858672876008,71.42857142857143,15.686075047330478,37.91469194312796,101.12359550561797,17,0.5497526113249038,0.0,2.2666880844517103,0.0,9.345794392523365,17,2.5515591066847754,0.0,3.872149406985053,0.0,11.904761904761905,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,1.0264906610988567,0.9708600399754137,0.2467639957053866,0.6802857637472004,1.5134252611703274,17,0.5294117647058824,0.0,1.280510008689093,-2.0,4.0,17,-0.0025515591066847753,0.0,0.003872149406985053,-0.011904761904761904,0.0,17,0.0,0.0,0.0,0.0,0.0,17,0.2396520547440563,0.21333333333333335,0.1067377436629511,0.09090909090909091,0.4864864864864865,17,0.7332402403063248,0.7642827195546315,0.0751934203220765,0.5643772875646884,0.8223707063163516,17,0.0,0.0,0.0,0.0,0.0,17,,,,,,0,0.7603479452559436,0.7866666666666666,0.10673774366295116,0.5135135135135135,0.9090909090909091,17,0.26675975969367516,0.23571728044536855,0.0751934203220765,0.17762929368364844,0.4356227124353116,17,1.0,1.0,0.0,1.0,1.0,17,,,,,,0,1.0,0.058823529411764705,1.0,2597,17
cryptocurrency_control,finance,opponent,65.15384615384616,65.0,8.345119869781717,55.0,80.0,13,6.0,5.0,7.3824115301167,0.0,24.0,9,37.23076923076923,38.0,8.535746854199367,21,56,13,19.423076923076923,19.0,3.534627242523567,14.0,28.0,13,0.9034282460989148,0.9090909090909091,0.07022558053834276,0.8275862068965517,1.0,13,-0.0301,0.0,0.32191278063061324,-0.6808,0.5733,13,0.0,0.0,0.0,0.0,0.0,13,3.6630036630036633,0.0,13.207147529172124,0.0,47.61904761904762,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,3.9366890631666043,3.465172589602298,1.261602769912657,2.8647659105702425,7.50675942554062,13,0.07692307692307693,-0.0,0.2773500981126145,-0.0,1.0,13,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,13,0.3441462205596521,0.34782608695652173,0.12853680293964576,0.16666666666666666,0.7,13,0.8266181750561928,0.85308969884201,0.08639799808881407,0.6174858774315042,0.9251691464960283,13,0.3441462205596521,0.34782608695652173,0.12853680293964576,0.16666666666666666,0.7,13,0.8266181750561928,0.85308969884201,0.08639799808881407,0.6174858774315042,0.9251691464960283,13,0.6558537794403478,0.6521739130434783,0.12853680293964576,0.30000000000000004,0.8333333333333334,13,0.1733818249438072,0.14691030115798998,0.08639799808881406,0.07483085350397167,0.3825141225684958,13,0.6558537794403478,0.6521739130434783,0.12853680293964576,0.30000000000000004,0.8333333333333334,13,0.1733818249438072,0.14691030115798998,0.08639799808881406,0.07483085350397167,0.3825141225684958,13,0.0,0.07692307692307693,0.0,484,13
cryptocurrency_control,finance,proponent,51.8,55.0,7.902983161891645,30.0,60.0,15,-3.8181818181818183,-3.0,4.578606377887966,-10.0,5.0,11,18.0,18.0,2.420153478013917,12,24,15,18.0,18.0,2.420153478013917,12.0,24.0,15,1.0,1.0,0.0,1.0,1.0,15,0.19658,0.2732,0.16902862056891008,-0.0516,0.3612,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,7.9295852022184645,8.254731126570375,0.7819216215168319,6.127158206258014,9.095395103545624,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.09626432535795797,0.10144927536231885,0.07362909279797779,0.0,0.21621621621621623,15,0.6524970372756805,0.6313656036725814,0.08291243995507108,0.5231132392387632,0.7936676159334726,11,0.169713953177415,0.16129032258064516,0.14099318839136324,0.0,0.34782608695652173,15,0.6968895720224642,0.7755573366572197,0.16099991176723016,0.3921372809611831,0.85308969884201,11,0.9037356746420421,0.8985507246376812,0.07362909279797777,0.7837837837837838,1.0,15,0.3475029627243194,0.36863439632741857,0.08291243995507108,0.20633238406652743,0.4768867607612368,11,0.8302860468225851,0.8387096774193549,0.14099318839136324,0.6521739130434783,1.0,15,0.3031104279775358,0.2244426633427803,0.16099991176723014,0.14691030115798998,0.6078627190388168,11,0.0,0.0,0.0,270,15
